,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
116,p-val,0.02164019513029552,8.273142982942752e-06,0.0017775975800084676,100,0,0,0,1000,454673985
117,p-val,0.008873823887383033,0.018688218564045605,0.0015875877035840058,100,0,0,0,1000,636524282
118,p-val,0.0007133161963531714,0.00716523801705461,2.00488653337992e-05,100,0,0,0,1000,291875639
119,p-val,0.0009201571341850834,0.00045391595954090723,0.019796810363188273,100,0,0,0,1000,1384953418
120,p-val,0.003908227698247118,0.0015796750633558492,0.028291512189227822,100,0,0,0,1000,470824762
121,p-val,0.0017054751537989641,0.0027312431667096014,0.02882614738092528,100,0,0,0,1000,528486959
122,p-val,0.0005116739397029143,0.0021867780435320385,0.04022717061255897,100,0,0,0,1000,185433238
123,p-val,0.0031168605411028547,0.06290013313539018,0.016023780296676397,100,0,0,0,1000,1530812528
124,p-val,0.016443808209053737,0.004071489052903392,0.0031352922791484618,100,0,0,0,1000,647861397
125,p-val,0.00022012359073905283,0.023959532618065254,0.00111348412616019,100,0,0,0,1000,563383994
126,p-val,0.00039899427918843713,0.0009443517027832655,0.005617553789713109,100,0,0,0,1000,1179513918
127,p-val,0.006903113626374427,0.008152952257909504,0.01997833042347957,100,0,0,0,1000,781409813
128,p-val,0.012190390810203552,0.029012878527987302,0.0014103684817849305,100,0,0,0,1000,244280760
129,p-val,0.024649424892231323,0.009061772536484458,0.0076243561773032325,100,0,0,0,1000,1149967382
130,p-val,0.005337941384702794,0.0009621036928772524,0.00035264580343322924,100,0,0,0,1000,1027204489
131,p-val,0.00408444387496381,7.342769710663567e-05,0.015383594404550387,100,0,0,0,1000,1858402418
132,p-val,0.026106027260187903,0.004712153528223047,0.030780524275101726,100,0,0,0,1000,1713922561
133,p-val,0.036194388917760105,0.004271297148481953,0.07274665546435129,100,0,0,0,1000,1192757155
134,p-val,0.0005745149238321243,0.012403502988254022,0.004397823828201233,100,0,0,0,1000,1524823068
135,p-val,0.02568710291240551,0.01886318857848807,0.0005188097692570954,100,0,0,0,1000,1513983115
136,p-val,0.002695307351185921,0.009729054323802055,0.0015678666552063378,100,0,0,0,1000,28269538
137,p-val,0.004987511724402755,0.0026698270587599835,0.009850417524573215,100,0,0,0,1000,1996779031
138,p-val,0.0014359844336055824,0.004278208054263758,0.017140397882009065,100,0,0,0,1000,2063599293
139,p-val,0.00039379750941022644,0.003967768641039784,0.0011900617391971638,100,0,0,0,1000,1990083466
140,p-val,0.0032298247157752824,0.0010811467880829067,0.004382967870383156,100,0,0,0,1000,661943137
141,p-val,0.004309614719607597,7.853671929415607e-05,0.0026299251076547263,100,0,0,0,1000,1403562992
142,p-val,0.023743680963741097,0.0016779230466518517,0.031941215812260754,100,0,0,0,1000,363122471
143,p-val,0.018121138950697425,0.06367746557926564,0.0021066267491831586,100,0,0,0,1000,491222027
144,p-val,0.0013360495570270436,0.0020763074626692925,0.015471681996131725,100,0,0,0,1000,432298836
145,p-val,0.0022473871235824897,0.013552624425895346,0.0005348922789660419,100,0,0,0,1000,1304709030
146,p-val,0.0016565250176029272,0.0074552537216967035,0.0028159749394347836,100,0,0,0,1000,1467770045
147,p-val,0.008623362348140151,0.016486703000139696,0.024643527908291895,100,0,0,0,1000,1549830519
