,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
129,0.376,0.009061772536484457,0.009061772536484457,0.00762435617730323,100,0,0,0,1000,1149967382
130,0.767,0.0009621036928772524,0.0009621036928772524,0.00035264580343322924,100,0,0,0,1000,1027204489
131,0.92,7.342769710663567e-05,7.342769710663567e-05,0.015383594404550387,100,0,0,0,1000,1858402418
132,0.51,0.004712153528223047,0.004712153528223047,0.030780524275101726,100,0,0,0,1000,1713922561
133,0.52,0.004271297148481953,0.004271297148481953,0.07274665546435129,100,0,0,0,1000,1192757155
134,0.299,0.012403502988254019,0.012403502988254019,0.00439782382820123,100,0,0,0,1000,1524823068
135,0.142,0.01886318857848807,0.01886318857848807,0.0005188097692570954,100,0,0,0,1000,1513983115
136,0.35,0.009729054323802055,0.009729054323802055,0.0015678666552063378,100,0,0,0,1000,28269538
137,0.608,0.0026698270587599826,0.0026698270587599826,0.009850417524573217,100,0,0,0,1000,1996779031
138,0.516,0.004278208054263758,0.004278208054263758,0.017140397882009065,100,0,0,0,1000,2063599293
139,0.536,0.003967768641039782,0.003967768641039782,0.0011900617391971638,100,0,0,0,1000,1990083466
140,0.737,0.0010811467880829067,0.0010811467880829067,0.004382967870383156,100,0,0,0,1000,661943137
141,0.918,7.853671929415607e-05,7.853671929415607e-05,0.0026299251076547263,100,0,0,0,1000,1403562992
142,0.683,0.0016779230466518517,0.0016779230466518517,0.03194121581226077,100,0,0,0,1000,363122471
143,0.006,0.06367746557926564,0.06367746557926564,0.0021066267491831586,100,0,0,0,1000,491222027
144,0.707,0.002076307462669293,0.002076307462669293,0.015471681996131722,100,0,0,0,1000,432298836
145,0.28,0.013552624425895346,0.013552624425895346,0.0005348922789660421,100,0,0,0,1000,1304709030
146,0.383,0.007455253721696702,0.007455253721696702,0.0028159749394347836,100,0,0,0,1000,1467770045
147,0.195,0.016486703000139696,0.016486703000139696,0.024643527908291895,100,0,0,0,1000,1549830519
