,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,y_in_c,num_perms,random_seed,p_pc_pearson,p_pc_spearman,y_to_c_ratio_in_yhat
1461,0.739,0.000934537952127279,0.0011395185088447501,0.0004398900781472648,500,,0,0,1000,1752422097,0.6847237504629565,0.6907958452639733,0.5
1462,0.265,0.0011096191222098595,0.003292217484851312,0.0038955851083826154,500,,0,0,1000,2001327474,0.21758376472288718,0.21983803433029134,0.5
1463,0.608,0.004573958498881203,0.0029731997070100435,0.0007211670000206727,500,,0,0,1000,2051046469,0.6801096868258565,0.6621573497486506,0.5
1464,0.272,0.004503025188321019,0.0015894793970689935,0.003114470008720449,500,,0,0,1000,1426865422,0.24648846046365283,0.2533094916182489,0.5
1465,0.672,0.0015367625914545213,0.002741574957066284,0.00062831993354584,500,,0,0,1000,833443561,0.5856564917841557,0.5595150126536768,0.5
1466,0.244,0.001217244040281007,0.0004352281607961084,0.0037510360599046777,500,,0,0,1000,1300464132,0.2426044654056706,0.24124868649098194,0.5
1467,0.735,0.004839628322405809,0.0001374669667063566,0.00032045336629649146,500,,0,0,1000,1284772895,0.717945814100842,0.7164707350607433,0.5
1468,0.661,0.009809223832016434,0.0010437477009300755,0.0005548131856021321,500,,0,0,1000,743168664,0.5767714814740794,0.5609366515872822,0.5
1469,0.303,0.009534599179657488,0.004381216247335007,0.0031514886013686016,500,,0,0,1000,1348890484,0.353568755853063,0.31894897115407345,0.5
1470,0.588,0.005691114517988982,0.00024627194119219986,0.0006977115496704656,500,,0,0,1000,1166264716,0.5760594933646752,0.5684571883813488,0.5
1471,0.978,0.0007518954725810323,0.0023010385860121607,1.2949838497866573e-05,500,,0,0,1000,2018824717,0.9183570680418964,0.9215641113494911,0.5
1472,0.311,0.0019998056586914004,0.0001453082177298448,0.002858989929552136,500,,0,0,1000,523759661,0.3173938705661964,0.32311849156496697,0.5
1473,0.34,0.007003942179997225,1.1303116074001807e-05,0.0022079981860738673,500,,0,0,1000,1168110529,0.3631160099439673,0.3420285467711204,0.5
1474,0.603,0.0016414424942547967,0.003545694689538581,0.0006292865532337988,500,,0,0,1000,502411915,0.6693624548166035,0.6964374876246959,0.5
1475,0.602,0.00020739320514384652,0.0016977864195689696,0.0006078589500480014,500,,0,0,1000,1859309015,0.6554689585077154,0.6843141281835396,0.5
1476,0.894,0.0009837841136395298,0.00053078448395949,6.669568210715404e-05,500,,0,0,1000,1421447524,0.8549674586455114,0.8298868529823609,0.5
1477,0.734,4.65113094072489e-05,0.0011654788039011654,0.0003426317945608437,500,,0,0,1000,1422818206,0.7129991330012053,0.7217631967259557,0.5
1478,0.433,3.863605614284893e-05,0.004687453003485054,0.0015009629454773021,500,,0,0,1000,402820584,0.4644746769133308,0.48431020622322773,0.5
1479,0.067,0.0035796480316223622,0.000175143222250429,0.009276331227734746,500,,0,0,1000,1593016214,0.0646747417606009,0.06423753115252584,0.5
1480,0.558,0.005529703031739941,0.00015256625964699122,0.0007806217285515338,500,,0,0,1000,1840556373,0.543491749138957,0.5385066029975376,0.5
1481,0.836,0.0005778652500241233,0.0009804887476304591,8.748343669218173e-05,500,,0,0,1000,20074033,0.8648815546993133,0.8770870432926694,0.5
1482,0.251,0.0004465933819327583,0.0011006513139684149,0.0034005470670402937,500,,0,0,1000,1163483304,0.2621111582705093,0.2554010771664081,0.5
1483,0.118,1.4726842911816362e-07,0.0020321223101930075,0.007291906036602125,500,,0,0,1000,812423472,0.10488517254487072,0.10362195109683778,0.5
1484,0.854,0.002679125178022823,6.586432221189487e-05,0.00015339113856194242,500,,0,0,1000,152392965,0.8056263343084505,0.8019478045093797,0.5
1485,0.061,0.0019027298683313987,4.5104527484629564e-05,0.012043130275571357,500,,0,0,1000,288682678,0.05666637273528741,0.05641113566589746,0.5
1486,0.767,0.0033561137252003936,0.002567664962713767,0.00042527395935865187,500,,0,0,1000,1066739584,0.7440786569749467,0.7706364036402868,0.5
1487,0.437,0.006045619252879719,0.004805468923037681,0.0012720170493749627,500,,0,0,1000,663087589,0.5480639499626683,0.5146348184982987,0.5
1488,0.356,0.00433117245418746,2.104766681088055e-05,0.002517908234894506,500,,0,0,1000,362873674,0.33719708875565657,0.35016980337295933,0.5
1489,0.677,0.0027570013763608126,0.00036428727983639497,0.0005942023957198339,500,,0,0,1000,1761964040,0.6511013729339776,0.6474324470343064,0.5
1490,0.631,0.0014996223048363566,0.0020402013353165716,0.0010055330315064115,500,,0,0,1000,355767217,0.5997060316022467,0.5809732246435,0.5
1491,0.909,0.0015708627553432386,0.00020982165536920228,1.4961047396511162e-05,500,,0,0,1000,369196282,0.9301944561719148,0.9099866443180589,0.5
1492,0.987,0.00745456952566792,0.006825713707297121,2.098120807769721e-05,500,,0,0,1000,1618245578,0.9474845952401232,0.9776500855377483,0.5
1493,0.401,0.0009134412183117169,0.0008207695929092207,0.0017140367706252047,500,,0,0,1000,2026308970,0.4223227470979717,0.42537716526781666,0.5
1494,0.509,8.453417712184219e-05,0.0002685695405966193,0.001444419403886843,500,,0,0,1000,1325902920,0.508909368066777,0.5030588517021101,0.5
1495,0.045,0.0017067363668421542,0.000976575864992224,0.011344208180417703,500,,0,0,1000,2107811627,0.042792345443823425,0.04198990532650723,0.5
1496,0.196,0.000785860849231157,0.001979796395698008,0.005138024312317246,500,,0,0,1000,1163325309,0.1568502213643658,0.163943192715849,0.5
1497,0.798,0.00020192836315569007,0.001457817956702856,0.00016974030200278545,500,,0,0,1000,1710797169,0.790484808090484,0.7929743152845742,0.5
1498,0.712,0.0006158862887974959,5.332117436362971e-06,0.0002689154295719698,500,,0,0,1000,178921921,0.7235222291427297,0.7170000481915656,0.5
1499,0.799,2.4312989732488965e-05,0.001098131904945343,0.0001129725537889481,500,,0,0,1000,1399905437,0.8422332468361711,0.821205333656524,0.5
1500,0.272,0.0007717104252498164,0.001418353803404604,0.0017497934927285241,1000,,0,0,1000,693656050,0.2669222242514253,0.261125413626652,0.5
1501,0.408,0.00027326733357968536,0.0017282154799388438,0.0009338120443265208,1000,,0,0,1000,240417626,0.4210060076407608,0.41338425131093204,0.5
1502,0.759,0.0011580232706939197,0.00026855399293190807,0.0002010003344965483,1000,,0,0,1000,1933137773,0.7099274591876594,0.7060435780254457,0.5
1503,0.48,2.7015961992393756e-05,1.2452359376968758e-06,0.0008597623306811908,1000,,0,0,1000,466738747,0.44485446215282776,0.4450699956963552,0.5
1504,0.125,0.0004406600471248412,5.1243015505852973e-05,0.0029478625930364766,1000,,0,0,1000,256427877,0.12448325083525974,0.12266542964914777,0.5
1505,0.654,0.0010347970499212655,0.0013495369847086325,0.00021578773062114198,1000,,0,0,1000,774337274,0.6587010046301722,0.6551062791918092,0.5
1506,0.338,0.000355687940053806,0.001781583344212967,0.0012873185026378575,1000,,0,0,1000,1487555358,0.32412707570500254,0.3170648111198008,0.5
1507,0.559,0.0011070166291506922,0.00031551491817527477,0.00044414505728451736,1000,,0,0,1000,584706041,0.5630062662642461,0.600535700212387,0.5
1508,0.554,0.00019219750976939842,0.0007311080531748892,0.0005286662448753532,1000,,0,0,1000,191369996,0.5271452988230633,0.5296676853208073,0.5
1509,0.07,3.426157711272637e-05,0.0011009881175687575,0.005510539350141341,1000,,0,0,1000,2026736446,0.05341403689109425,0.052693320724354384,0.5
1510,0.009,0.0001123859638144653,3.4688088869749834e-05,0.010734282354609492,1000,,0,0,1000,303215384,0.006543755896612336,0.006553870906793996,0.5
1511,0.92,0.0031341911744758866,0.00042978929258230547,3.745515363684504e-05,1000,,0,0,1000,735740767,0.8294166915777598,0.8078111840433664,0.5
1512,0.015,0.0028938097950336195,0.0012414457962982572,0.009347617401857633,1000,,0,0,1000,118190449,0.016487087782697876,0.01701053330503145,0.5
1513,0.503,0.0014977125417672266,0.0021582148668545242,0.0006547565736149119,1000,,0,0,1000,137655511,0.5261687467840173,0.5412294653960746,0.5
1514,0.786,0.000482504935032102,5.293344957768564e-05,6.805276921917347e-05,1000,,0,0,1000,638636894,0.818966485142428,0.8173827065158262,0.5
1515,0.15,2.633950599861823e-05,6.90744730525994e-05,0.00319031488835142,1000,,0,0,1000,1563656373,0.13485979289909056,0.13445235382800935,0.5
1516,0.172,2.5030011119642204e-05,0.0014320090246107142,0.0029617250048150634,1000,,0,0,1000,977230579,0.1447884399701963,0.1408724098174138,0.5
1517,0.17,0.00254131868827312,0.0015476675784489302,0.0025289506361846348,1000,,0,0,1000,95095650,0.1815797193596985,0.19520394199734994,0.5
1518,0.834,0.0008850448114969822,0.0005004517880170534,6.48791372105384e-05,1000,,0,0,1000,2033661063,0.8393839341129075,0.8238950465771222,0.5
1519,0.376,2.541403454348057e-06,5.029489405694587e-05,0.0010331486658191613,1000,,0,0,1000,2021184162,0.38052766137273286,0.380709982190789,0.5
1520,0.919,0.0011270952575318516,0.0027683401623109782,1.1194952876270037e-05,1000,,0,0,1000,1650377984,0.965854944566605,0.9631371264784372,0.5
1521,0.515,0.0011349294101171692,0.0022504059341936777,0.00046754687255623484,1000,,0,0,1000,336257016,0.5123739340769637,0.5045615494801505,0.5
1522,0.746,0.00012634683043799555,0.00016854019479450866,0.00012600319906097557,1000,,0,0,1000,749356591,0.7461476581528952,0.7475237002954596,0.5
1523,0.561,1.4105020673671476e-06,0.0007424156058409848,0.0005604555205313,1000,,0,0,1000,1128681486,0.5114230404597646,0.5024726953060843,0.5
1524,0.217,0.005514360443222621,0.00011608878740887452,0.002088283776435551,1000,,0,0,1000,265569223,0.22658122652139392,0.23515306021214485,0.5
1525,0.353,8.903939945870132e-05,0.002475348076756423,0.0011454419056745602,1000,,0,0,1000,216715425,0.3580112193116919,0.3625312031305511,0.5
1526,0.731,0.00020720263892359814,0.00023005836189604612,0.00017124574503457612,1000,,0,0,1000,1280085234,0.7084414260345961,0.7118184582673863,0.5
1527,0.286,3.6087045276467222e-06,8.207624804246194e-07,0.0020240243991903606,1000,,0,0,1000,281853597,0.2320252859591326,0.23016680986807436,0.5
1528,0.557,2.0869117968280726e-05,0.0017790486348174817,0.0003767084111727659,1000,,0,0,1000,244048675,0.5886976603499944,0.6236947311500232,0.5
1529,0.834,0.00039376762222487205,0.0008044688738099159,1.622230443554251e-05,1000,,0,0,1000,142861094,0.899298903771168,0.8934895781323539,0.5
1530,0.118,0.0002851547475322125,0.003965642914336542,0.003645674611001515,1000,,0,0,1000,454814983,0.10299880950580184,0.10411077355122378,0.5
1531,0.952,3.1703986759779035e-05,0.0012012772735658928,4.309361646415155e-07,1000,,0,0,1000,959743839,0.9811246223004872,0.9743036848922113,0.5
1532,0.713,0.0005936214623181169,0.002608568803833533,0.0001522932255214604,1000,,0,0,1000,325083464,0.7627963166682341,0.7571231222343954,0.5
1533,0.045,0.0012822642820040642,0.0003242579058800876,0.0055613994716161574,1000,,0,0,1000,203804965,0.04592765626738374,0.04560455724099208,0.5
1534,0.248,0.0008607466583010481,7.93397762932635e-07,0.0017639304753873652,1000,,0,0,1000,1337383196,0.23876814247834793,0.23839646184241672,0.5
1535,0.985,0.0008131605915233653,0.00217846850639436,5.096680517624463e-07,1000,,0,0,1000,659405677,0.9840933596040822,0.9993597814034316,0.5
1536,0.386,2.0277873313268024e-05,0.0006685782429703968,0.0009833040565387918,1000,,0,0,1000,1141649651,0.3877864997331888,0.3950193467652775,0.5
1537,0.239,0.0021550843721273027,0.00015238176523668656,0.0019129243630264803,1000,,0,0,1000,1356669798,0.2433211310024835,0.2523283963916757,0.5
1538,0.172,0.00012091799593294539,0.00047371249542504934,0.002793769701628812,1000,,0,0,1000,1461361008,0.16881390653827516,0.1679166378689389,0.5
1539,0.925,0.00035872613375342866,4.320659971834839e-05,2.0314105558805196e-05,1000,,0,0,1000,2048620143,0.894885797397299,0.9038468272216714,0.5
1540,0.548,0.000145481165550021,5.624983668051087e-05,0.0006083253984263681,1000,,0,0,1000,1350844942,0.5053483730616921,0.5062256229187218,0.5
1541,0.802,0.002269345106667209,3.5252536010776936e-05,4.913946429829785e-05,1000,,0,0,1000,1822762655,0.8502104540576457,0.8423220291436915,0.5
1542,0.277,0.0019208348390024055,0.0018430786155931855,0.001230135541772981,1000,,0,0,1000,1143708616,0.35955485620957883,0.35832445918254263,0.5
1543,0.291,0.00033474384258047607,0.00030723246181196817,0.0016013806568186961,1000,,0,0,1000,906000061,0.2658414222723072,0.26816851995952584,0.5
1544,0.288,0.004298433746862562,0.005047441924639018,0.0017883320510480027,1000,,0,0,1000,1568767527,0.33371603013097684,0.3468411734422516,0.5
1545,0.956,0.00539714810587355,0.0018001544941769199,2.4911010103600972e-06,1000,,0,0,1000,2004230289,0.9585777979251856,0.9684306138560859,0.5
1546,0.672,0.0008796199748988265,1.409569580057557e-06,0.00024965664591480863,1000,,0,0,1000,1302366662,0.6623339937086619,0.664069919242404,0.5
1547,0.84,0.0033226789061550077,0.001536525162409541,4.728985751889514e-05,1000,,0,0,1000,1455182469,0.8971800564319465,0.897304865139232,0.5
1548,0.638,0.00055197720076261,0.0028751284647241526,0.00030752529242128457,1000,,0,0,1000,1287750716,0.6522497948621355,0.6542554423262612,0.5
1549,0.469,0.0024152245773187975,8.818912028307757e-06,0.0007065264496260992,1000,,0,0,1000,487285237,0.48049295429035,0.4855577949287616,0.5
1550,0.041,0.0014158819144396428,3.682712888009032e-05,0.006261148490235513,1000,,0,0,1000,955313440,0.03706425474315426,0.036077793307802045,0.5
1551,0.108,0.00023318067163746736,7.247879895155851e-05,0.0036352123424199245,1000,,0,0,1000,154323961,0.10211956496611203,0.10493022597652973,0.5
1552,0.78,0.0013522562390859694,0.0015380045766226758,0.00012114408210261995,1000,,0,0,1000,561788664,0.7906591434189307,0.8013921184661015,0.5
1553,0.924,0.00048389873560339414,0.0016333282019073136,4.7856620674524564e-05,1000,,0,0,1000,574053029,0.8233268239076195,0.8271855729391838,0.5
1554,0.477,4.8536096614038016e-05,2.259744063537461e-06,0.0008828717052254964,1000,,0,0,1000,1853341383,0.44115878997487323,0.44016875203389294,0.5
1555,0.898,6.817424865712685e-05,0.00011224571640755521,1.3004543824690629e-05,1000,,0,0,1000,2142424386,0.9214814824074921,0.9196958994567025,0.5
1556,0.886,5.531371978795274e-05,0.0003764181251953991,2.710058301846896e-05,1000,,0,0,1000,307731237,0.8891515916703693,0.8989301026980077,0.5
1557,0.094,1.9956331409609618e-07,0.00024166280645410154,0.004103896386852601,1000,,0,0,1000,1561373235,0.09055023755939832,0.09081458741893172,0.5
1558,0.841,2.546548931858794e-05,0.005513984114458026,8.984598359684792e-05,1000,,0,0,1000,1951988795,0.7899002814084,0.8073547698226464,0.5
1559,0.011,0.000667838813680488,0.00064811395901887,0.010604589788445473,1000,,0,0,1000,261358836,0.006121721303774701,0.006138297765686283,0.5
1560,0.73,2.8245152838834997e-07,1.4084983883888569e-05,0.0001026931982268664,1000,,0,0,1000,1362218022,0.7745379528532154,0.7739824550948631,0.5
1561,0.752,0.004223195951713832,0.0028620022131001788,0.00010566885956231342,1000,,0,0,1000,1574801078,0.8609644561279125,0.8642607221328239,0.5
1562,0.944,0.001026378804140582,0.0018818552004498112,5.615306437056766e-06,1000,,0,0,1000,590062781,0.9133107862756321,0.8743300596188892,0.5
1563,0.655,0.0022733672400817584,0.0017121148771339634,0.00025860928414689344,1000,,0,0,1000,562794136,0.7118534983794856,0.703595130579955,0.5
1564,0.729,0.00045173920135821444,1.1137137490013771e-07,0.0001436889246018147,1000,,0,0,1000,1688130897,0.7382719677193943,0.7383094648012508,0.5
1565,0.565,0.00024139086452701353,0.0011470404754924113,0.00047800927988916886,1000,,0,0,1000,2078055760,0.5514175913776589,0.5521569633467786,0.5
1566,0.609,9.919680986314461e-05,0.0004277546602886595,0.0003331750281921897,1000,,0,0,1000,570266473,0.6187596487239555,0.6125117095607127,0.5
1567,0.509,0.003372562595664652,4.583313840678116e-07,0.0007706450880284876,1000,,0,0,1000,1991614675,0.45231134339501344,0.44810906820449325,0.5
1568,0.28,8.526318280210887e-05,0.0044089248691103755,0.0014994942649158016,1000,,0,0,1000,1265626746,0.26646990624278294,0.2719813266632667,0.5
1569,0.888,0.0003791559332445571,0.0013862529158383818,3.9210907943343365e-05,1000,,0,0,1000,1653887875,0.874229310182841,0.8545300563976205,0.5
1570,0.802,0.002404841763683052,7.811400288415538e-05,0.00010868215999271236,1000,,0,0,1000,1720884750,0.7942966122294204,0.7955537526416074,0.5
1571,0.491,8.30714121846654e-05,0.001055244783289,0.0006523285944227686,1000,,0,0,1000,1151126085,0.48395927377562464,0.483339796865602,0.5
1572,0.831,5.516341640321443e-05,4.105698455936224e-05,6.073215544388777e-05,1000,,0,0,1000,156749159,0.8311464517117023,0.8273650865245508,0.5
1573,0.631,0.0028341409492657066,0.002166516137385388,0.00019934872988103258,1000,,0,0,1000,1479264334,0.7448930301299217,0.7655122805289114,0.5
1574,0.415,0.0017609533210911632,1.828088609368006e-05,0.0008412605348657731,1000,,0,0,1000,1673540054,0.426101408263743,0.43018635832452146,0.5
1575,0.267,0.0034752060538552065,0.0005846798039393919,0.0018904778290594892,1000,,0,0,1000,1319950567,0.2645688588431722,0.2627297756074635,0.5
1576,0.928,0.0006194407214608066,0.00013644131111634206,7.060179022633228e-06,1000,,0,0,1000,1447066977,0.934186214892601,0.9385133519505009,0.5
1577,0.948,0.00041398887972654563,6.654311950293756e-05,6.59152158832832e-06,1000,,0,0,1000,444598500,0.9387367244831436,0.9417426114493115,0.5
1578,0.278,0.0012599647625184396,0.00035219559350530005,0.001592930028883499,1000,,0,0,1000,1752720660,0.2440695409721223,0.22654310873253813,0.5
1579,0.885,0.0006994551759554879,0.0017636235821985036,3.3056888880222957e-05,1000,,0,0,1000,723845954,0.839512073718296,0.8565740166461004,0.5
1580,0.432,8.814585321093027e-05,1.1685508308767467e-05,0.0009494165805000732,1000,,0,0,1000,837970676,0.41574541813902843,0.4192923707094769,0.5
1581,0.196,1.6895183736598263e-05,0.0011600833056687465,0.0020385308023810333,1000,,0,0,1000,758307121,0.22753223387861715,0.22862227944996055,0.5
1582,0.911,0.001588538357178093,0.001308546250967213,2.483514894113803e-05,1000,,0,0,1000,987216855,0.8500479159028161,0.8601724168475648,0.5
1583,0.699,0.000599066059443154,0.0012764970933959452,0.00012802874525075225,1000,,0,0,1000,2093363503,0.7370768881360268,0.7478272283964238,0.5
1584,0.773,0.00029445788497517444,0.0004087645585364452,0.0001840217759916385,1000,,0,0,1000,1939413036,0.7117988026344997,0.716809483519521,0.5
1585,0.115,0.0006022801331382333,3.8126174871311314e-05,0.004424038943399156,1000,,0,0,1000,1615334909,0.09208225247740039,0.09011815416663696,0.5
1586,0.568,2.415446913595076e-07,2.099574598690701e-05,0.00037212474802017503,1000,,0,0,1000,395553930,0.5896826722783036,0.5902122301511652,0.5
1587,0.183,0.005980693142775162,0.0043253146161704725,0.0025593194828883448,1000,,0,0,1000,1789243400,0.22913844585598173,0.22210722302368274,0.5
1588,0.104,5.738907182728514e-05,0.00015390293412465006,0.003845885585322839,1000,,0,0,1000,1118511896,0.08737293714632705,0.08736857680671829,0.5
1589,0.811,0.00018022533135264585,4.578429885149227e-05,4.705573207819391e-05,1000,,0,0,1000,508825837,0.845154804393913,0.8404481066259766,0.5
1590,0.754,4.5065957936518686e-06,0.00034649065999425854,0.00024876331972223387,1000,,0,0,1000,720349523,0.6773667107513606,0.6773259955304316,0.5
1591,0.773,4.6604132075689364e-07,0.004973615329295078,0.000132454202085297,1000,,0,0,1000,1075607494,0.7413777646304218,0.7479041790607159,0.5
1592,0.301,0.0031602746187322506,0.00025587383063629954,0.0014309086275403615,1000,,0,0,1000,1040339018,0.2784871609335746,0.27620714338170554,0.5
1593,0.058,0.0033049710705639335,2.0320147499530705e-05,0.004544805013675157,1000,,0,0,1000,1461677,0.0764376142283178,0.07820358905773203,0.5
1594,0.417,0.0017437715895994854,0.0014082024996358022,0.000770964253520301,1000,,0,0,1000,359217360,0.40530234837757784,0.3949358889014837,0.5
1595,0.067,0.0002544314672052739,4.434431622601931e-05,0.004627240712670622,1000,,0,0,1000,597142337,0.06195048006508375,0.06399017626630192,0.5
1596,0.335,0.00028785446048473773,0.002973019404389543,0.001392409228188174,1000,,0,0,1000,1746948671,0.28534838681757396,0.28624937766683656,0.5
1597,0.632,0.0015836721727789937,1.5138703965966727e-06,0.0003757086418102462,1000,,0,0,1000,1905389887,0.5848876250142794,0.580812585278541,0.5
1598,0.903,4.2902979433989685e-05,6.899985130315311e-05,5.099591858448438e-05,1000,,0,0,1000,1907178139,0.8456252595923914,0.8459220461844732,0.5
1599,0.98,0.002987895365303861,9.881454564719672e-05,1.0894650417592189e-05,1000,,0,0,1000,1160119533,0.9385386248037052,0.9360204948179309,0.5
1600,0.378,1.0113797683453107e-05,0.011589769796541805,0.019579671184796976,50,,0,0,1000,687027798,0.4833781977613374,0.49433567265662526,1.0
1601,0.607,0.054403590787958866,0.0038229670885976397,0.00988923535944819,50,,0,0,1000,1786204558,0.6442649803284528,0.6615398587249346,1.0
1602,0.518,0.004830764703394497,0.005609048368453773,0.025097606443577503,50,,0,0,1000,266233215,0.37518615705658365,0.4249954902468893,1.0
1603,0.943,2.1914351734486637e-05,0.02170918106556763,0.0002731946022468401,50,,0,0,1000,1141970213,0.9220208589747354,0.9474082447448804,1.0
1604,0.677,0.004666320663490375,0.012779751449419896,0.008879911643854377,50,,0,0,1000,461216091,0.5043983063443369,0.5410386657396382,1.0
1605,0.375,3.5947632241906113e-05,0.0002131097998482323,0.034735111862414625,50,,0,0,1000,1383669104,0.38758193059041035,0.39357893913043296,1.0
1606,0.611,0.0016768794923096575,0.0033142690668634955,0.00877555434187749,50,,0,0,1000,1978644132,0.5980898830232068,0.6044906199830087,1.0
1607,0.297,0.010175989131813834,0.007233611160124331,0.01749889143823047,50,,0,0,1000,1455301950,0.3555370030199555,0.3397991829486007,1.0
1608,0.653,0.006456340069754374,0.008938083333628222,0.006877603820211964,50,,0,0,1000,1998697881,0.6093028258371029,0.5782893119602139,1.0
1609,0.936,0.02297590214320533,0.01847524734169681,0.0011100151650780266,50,,0,0,1000,1574864002,0.7408596337511981,0.6984748651805923,1.0
1610,0.609,0.01439895899246657,0.027408694276634615,0.007845204724099442,50,,0,0,1000,2048551412,0.49272517543741423,0.5450214176551407,1.0
1611,0.992,0.013821081082009412,0.0011550397613508956,0.00022085166341323514,50,,0,0,1000,583372613,0.8981986889778113,0.8840323171091229,1.0
1612,0.944,0.00791866004160413,0.0010469496820593172,0.0002731946022468401,50,,0,0,1000,2026242069,0.910619769537271,0.957670779717559,1.0
1613,0.455,0.018404753894131654,0.0006557084716556361,0.006736364673370465,50,,0,0,1000,772157778,0.5939539804357801,0.6104825363430091,1.0
1614,0.23,0.02108634799093345,0.0091817468049189,0.15198642197094203,50,,0,0,1000,939570863,0.3484299444616894,0.4373578307824485,1.0
1615,0.568,0.16801264975622632,1.0059193329858829e-05,0.00673636467338512,50,,0,0,1000,2012210166,0.5870156940105391,0.5016569108199157,1.0
1616,0.927,0.002678298684788416,0.038016062479149126,-3.013038263333101e-09,50,,0,0,1000,508224895,0.9439926484247139,0.9850136131095701,1.0
1617,0.402,0.019090670481156313,0.0320389135681487,0.005819719388579947,50,,0,0,1000,2140314657,0.4694997325460125,0.49541074143143493,1.0
1618,0.035,0.018312250375747463,0.0017657264099832926,0.10472240906899943,50,,0,0,1000,2050193547,0.04290779224340537,0.04097052148363571,1.0
1619,0.461,0.0010097711981380542,0.006738695897075098,0.00585445723156619,50,,0,0,1000,597299619,0.6438707559500518,0.6496865326472858,1.0
1620,0.94,0.03159669345911931,8.518506791843627e-06,0.006877603819813505,50,,0,0,1000,146846650,0.6411308813458254,0.5944630986844197,1.0
1621,0.635,0.00016660225153719566,0.017980047368740815,0.010018619291412567,50,,0,0,1000,183756725,0.5260285981511618,0.47581881880661125,1.0
1622,0.039,0.007012636917477333,0.0039038721277090405,0.22783978341406785,50,,0,0,1000,1813480409,0.04187782848843049,0.04448558712226621,1.0
1623,0.102,0.03634612674195892,0.006426857813133902,0.06332935913346383,50,,0,0,1000,1744158561,0.11087645860634303,0.12341139872636736,1.0
1624,0.441,0.01510627576302881,1.9210395166391336e-05,0.0545851520089371,50,,0,0,1000,1355379254,0.26255572885357914,0.268693053780005,1.0
1625,0.617,0.032113149402056784,0.011269538652860511,0.005632456315103895,50,,0,0,1000,350991370,0.7182723784097733,0.7114651797656677,1.0
1626,0.761,0.10495871696818015,0.00947958875809185,0.0026980589516301112,50,,0,0,1000,334898772,0.9244532457617723,0.9277489846527551,1.0
1627,0.954,0.00013676719172039942,0.021142622365098673,0.0007894353593648207,50,,0,0,1000,1421078949,0.900795751889418,0.9255465663764701,1.0
1628,0.394,0.044830391255707536,0.026093873023690706,0.01762443778967837,50,,0,0,1000,126946110,0.604048718395008,0.5506918340262436,1.0
1629,0.065,0.0005357294291654657,3.491753459705649e-07,0.08586507840692881,50,,0,0,1000,195416038,0.05807383114773401,0.058080853503558974,1.0
1630,0.223,0.024677704314923332,0.0004772920844656747,0.07003445810141373,50,,0,0,1000,1192115559,0.17662591123299765,0.18574124571345252,1.0
1631,0.561,0.00476303268657241,0.10687372039383192,0.020999838850990327,50,,0,0,1000,1282374898,0.4658702912005035,0.4604546757710086,1.0
1632,0.761,0.07693605263410985,0.01446622380234408,0.0026980589516301112,50,,0,0,1000,935618639,0.9357521454272224,0.8213988546683124,1.0
1633,0.34,0.037414372439947385,0.003984485131080184,0.011821918500884987,50,,0,0,1000,507403042,0.5244777687303559,0.4526056055358937,1.0
1634,0.715,0.002017283306585238,0.02616444880989388,0.00031920609958924206,50,,0,0,1000,249930064,0.9437145241464977,0.9649522731210508,1.0
1635,0.684,0.005448721845547677,0.04891653780361871,0.005068368280037205,50,,0,0,1000,56166608,0.684021211520466,0.651512124333225,1.0
1636,0.473,0.00040349265575512216,0.004691735694403398,0.015346938364723006,50,,0,0,1000,1006545595,0.40851384734686136,0.3691572402164035,1.0
1637,0.185,0.0005892988549440759,7.31620678092737e-05,0.054225048019310274,50,,0,0,1000,482920260,0.1924450106491914,0.20253084038957966,1.0
1638,0.709,0.026150752394702548,0.0021104118861583476,0.006448588405069455,50,,0,0,1000,1837862380,0.6148643897094052,0.6921641284455893,1.0
1639,0.715,0.036261544154653436,0.00022953064017317004,0.012383046124099795,50,,0,0,1000,316802974,0.6199806341009966,0.6160138590746185,1.0
1640,0.072,0.1995126141384066,0.027235287451392032,0.13463429918543468,50,,0,0,1000,1022131235,0.0637412728072772,0.03872562299201769,1.0
1641,0.365,0.09394482124753156,0.024767326416953228,0.05751301755558469,50,,0,0,1000,752931172,0.31208154851886555,0.24312398592721926,1.0
1642,0.179,0.08186914074438623,0.002571402055899563,0.026484990882518655,50,,0,0,1000,1205744217,0.20844175867922426,0.19821314028507894,1.0
1643,0.338,0.009742129794636512,0.08533258924557263,0.0473437639837575,50,,0,0,1000,1858327116,0.1980478933718871,0.2586793412219207,1.0
1644,0.239,0.0007422314864531376,0.0065063263479581135,0.061813187874775966,50,,0,0,1000,930302263,0.19815120611564221,0.2105861158898419,1.0
1645,0.909,0.008088973708963443,0.0058134229558363115,0.000319206099588909,50,,0,0,1000,1466859788,0.9418948818464777,0.9691138851547599,1.0
1646,0.923,0.0016520911328045118,1.965537843595655e-09,5.791366508001161e-05,50,,0,0,1000,978506331,0.9618478584026544,0.9633861541928096,1.0
1647,0.508,0.0023260280493162533,0.04629741186770808,0.002879410585845732,50,,0,0,1000,1201048825,0.66216019490113,0.7168616025768113,1.0
1648,0.918,0.005360828345438828,0.01726555269857244,-2.5253697022442623e-07,50,,0,0,1000,27148318,0.9470914254682494,0.7665781667674055,1.0
