,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
96,0.107,5.905088463953323e-05,0.006019316092986893,0.05408697110024804,50,,0,0,1000,2077593581,0.0
97,0.053,0.056720349725793984,0.005341354967183243,0.06918342897293657,50,,0,0,1000,1777051770,0.0
98,0.135,0.0025401102408912912,1.153595741620883e-05,0.042918143758026765,50,,0,0,1000,1966510930,0.0
99,0.97,0.0013077659388307517,0.044775890706652666,3.613095008058348e-05,50,,0,0,1000,504192306,0.0
100,0.988,0.0002571022322178651,0.0016033957231211815,2.2711289176626956e-06,100,,0,0,1000,1604458567,0.0
101,0.204,0.00030021114545641936,0.0012747260676548855,0.017480643482587207,100,,0,0,1000,774880851,0.0
102,0.744,0.024449594579664558,6.457081445643276e-06,0.0011229743282816578,100,,0,0,1000,227552889,0.0
103,0.955,0.0035777445008373654,0.004768298036750829,2.6647699392935047e-05,100,,0,0,1000,16906905,0.0
104,0.597,0.014164398262138223,0.00012088478572425121,0.00296236143321625,100,,0,0,1000,55384970,0.0
105,0.102,0.0016967457695221677,2.4319410830697663e-06,0.030013067512167372,100,,0,0,1000,2132110259,0.0
106,0.086,0.003940813149387434,0.005072268418337078,0.029004582904672453,100,,0,0,1000,216666703,0.0
107,0.281,0.000228170307273734,0.014816839985878683,0.012046252624922947,100,,0,0,1000,296224385,0.0
108,0.66,0.0067722515914173664,0.05853847985673677,0.002090948085594684,100,,0,0,1000,1619298557,0.0
109,0.262,0.00011574495775468208,0.00908045849405581,0.01369506647057562,100,,0,0,1000,1541312302,0.0
110,0.93,0.008153441514134552,0.00171878714756879,5.953640746875023e-05,100,,0,0,1000,62559325,0.0
111,0.22,0.003912440596956057,0.005841824946414498,0.01533604740987972,100,,0,0,1000,1681594616,0.0
112,0.721,0.02962637989463801,0.002291411072109506,0.0012566288647796787,100,,0,0,1000,358777621,0.0
113,0.886,0.0049404354362753145,0.06044624512822838,0.0003038314848785467,100,,0,0,1000,1754616452,0.0
114,0.428,0.010249738723890234,0.008414066503110385,0.006715509524242202,100,,0,0,1000,46788485,0.0
115,0.313,0.0009561613697985916,0.00621888585313457,0.010174219264709228,100,,0,0,1000,510160670,0.0
116,0.873,0.0016192482054331325,0.007698028960846814,0.00031093521034562387,100,,0,0,1000,454673985,0.0
117,0.723,0.004519033117544313,0.0020765744734178027,0.0011202838065974385,100,,0,0,1000,636524282,0.0
118,0.938,0.017134987547035685,0.0013663873008606942,7.078399356375918e-05,100,,0,0,1000,291875639,0.0
