,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,y_in_c,num_perms,random_seed,p_pc_pearson,p_pc_spearman,y_to_c_ratio_in_yhat
11020,0.01,0.02707347827734763,0.029496969423904673,0.01487050761100217,500,,0.3,0.2,1000,1066589542,0.015548620291995696,0.015548620291995953,0.3
11021,0.001,0.055400864075164535,0.0224501468502305,0.02219948641736791,500,,0.3,0.2,1000,551743767,0.0027472781984026204,0.002747278198402543,0.3
11022,0.003,0.018383305510167536,0.037906046821231776,0.019898706618438067,500,,0.3,0.2,1000,1091796328,0.0026662136878210707,0.0026662136878210707,0.3
11023,0.026,0.02596780595996384,0.021130546617332602,0.01095762295429381,500,,0.3,0.2,1000,910161417,0.036107863697633164,0.03610786369763278,0.3
11024,0.0,0.02043190644027293,0.03907674067972211,0.022416825596049517,500,,0.3,0.2,1000,124075593,0.0013824463520283991,0.0013824463520283102,0.3
11025,0.056,0.025589487063612415,0.025592968228095425,0.007616189132878093,500,,0.3,0.2,1000,524026133,0.11905817906498378,0.11905817906498632,0.3
11026,0.064,0.024720488689799924,0.03264144369514521,0.008584066388694689,500,,0.3,0.2,1000,1081232694,0.1048328491250177,0.10483284912501757,0.3
11027,0.218,0.01153313760690533,0.005707870621747935,0.0025700668132726534,500,,0.3,0.2,1000,1684688340,0.27445434932413454,0.2744543493241357,0.3
11028,0.01,0.04328724532143713,0.021003955591129553,0.0149160089443795,500,,0.3,0.2,1000,1408828346,0.016969748216325787,0.016969748216325263,0.3
11029,0.441,0.006108364467843019,0.018621718827846134,0.0009669442599999911,500,,0.3,0.2,1000,570481855,0.620000544071819,0.6200005440718293,0.3
11030,0.01,0.02590933459007816,0.030782614770990313,0.013301075253431605,500,,0.3,0.2,1000,464796341,0.024564655676964416,0.024564655676965176,0.3
11031,0.606,0.019504925982098076,0.02407204892388637,0.0007411120947289351,500,,0.3,0.2,1000,860943326,0.9596399691143018,0.9596399691143005,0.3
11032,0.053,0.019492153566200265,0.015170087232752927,0.0068169299948726,500,,0.3,0.2,1000,998078534,0.09254919714788976,0.09254919714788987,0.3
11033,0.053,0.03518718932216258,0.025641068747871643,0.009064007020667342,500,,0.3,0.2,1000,1238914552,0.10015318778221287,0.10015318778221004,0.3
11034,0.128,0.029071658932567024,0.021444213888173747,0.005135218781318174,500,,0.3,0.2,1000,1362136150,0.2488538128584271,0.2488538128584255,0.3
11035,0.468,0.017139098677224518,0.013596183770535952,0.00100809109613742,500,,0.3,0.2,1000,630532557,0.710429821986396,0.7104298219864048,0.3
11036,0.003,0.041514290250696306,0.013500181222116936,0.01720187364990511,500,,0.3,0.2,1000,1521175346,0.004705399279286906,0.004705399279286757,0.3
11037,0.002,0.025669362318350597,0.035156586232019116,0.017888974800812973,500,,0.3,0.2,1000,1857168230,0.0069686597925819205,0.0069686597925817375,0.3
11038,0.003,0.027549820192533936,0.03767165499146885,0.019585865667920754,500,,0.3,0.2,1000,1404519019,0.004917829121512126,0.004917829121511975,0.3
11039,0.019,0.019643268085220322,0.03692996734537013,0.012560241437271302,500,,0.3,0.2,1000,108955282,0.02775420468127159,0.027754204681271075,0.3
11040,0.002,0.0323406325272364,0.027353189979468784,0.022003048065913133,500,,0.3,0.2,1000,1023706696,0.0018735088481801414,0.001873508848179931,0.3
11041,0.017,0.025654126749222517,0.04341357202657936,0.014968959912318502,500,,0.3,0.2,1000,1818020164,0.021634355876852546,0.021634355876853507,0.3
11042,0.001,0.021869308218728123,0.029378955121902472,0.024901001679376256,500,,0.3,0.2,1000,1914686126,0.00048411911431301785,0.00048411911431302815,0.3
11043,0.208,0.023462008807251578,0.013658665827391392,0.002707550266131342,500,,0.3,0.2,1000,1082296254,0.40279566472462436,0.4027956647246247,0.3
11044,0.96,0.03068268954058584,0.024120789785565533,2.0215395014622217e-06,500,,0.3,0.2,1000,1302914835,0.36350010717661496,0.3635001071766114,0.3
11045,0.053,0.012605720331249626,0.022549702330591503,0.007235001547993836,500,,0.3,0.2,1000,1928444817,0.07899723789542604,0.07899723789542669,0.3
11046,0.661,0.007291972733426633,0.04669659116180369,0.00041125141199360726,500,,0.3,0.2,1000,1676961412,0.971621666061969,0.9716216660619762,0.3
11047,0.015,0.023505451646729014,0.04714109272562661,0.012204289899831688,500,,0.3,0.2,1000,1602347183,0.04803065737189032,0.04803065737188869,0.3
11048,0.934,0.029267748844893804,0.018922267856133712,3.566137291632909e-05,500,,0.3,0.2,1000,753905248,0.3623190640142482,0.36231906401424996,0.3
11049,0.391,0.01106462220693305,0.04776069007585293,0.0019447963455988537,500,,0.3,0.2,1000,2060721064,0.6378948301723472,0.6378948301723457,0.3
11050,0.436,0.03026513438235956,0.018578318361540114,0.0013778612395801693,500,,0.3,0.2,1000,2141077581,0.7994671188784217,0.7994671188784255,0.3
11051,0.069,0.014173886362808585,0.024759616117207228,0.0061307110541267695,500,,0.3,0.2,1000,757854476,0.1286696724695569,0.12866967246955938,0.3
11052,0.019,0.009204237762508116,0.015060839052572383,0.007809621820575763,500,,0.3,0.2,1000,1179250179,0.04650672026053348,0.04650672026053204,0.3
11053,0.042,0.011110288139484559,0.023478642609037648,0.007301843050213752,500,,0.3,0.2,1000,1234684665,0.07387067913446664,0.07387067913446982,0.3
11054,0.08,0.004913337690173991,0.023226562268095163,0.004562075632986051,500,,0.3,0.2,1000,1615689448,0.14091165069625844,0.14091165069625908,0.3
11055,0.173,0.027935273475941602,0.029021962772736498,0.005092394343570117,500,,0.3,0.2,1000,844175672,0.2989702142722026,0.2989702142721972,0.3
11056,0.225,0.011126884353078181,0.05753858956759472,0.0041608156047514555,500,,0.3,0.2,1000,1773867143,0.3357153635218122,0.3357153635218125,0.3
11057,0.012,0.020659689271037895,0.026698093867161488,0.012206709561754736,500,,0.3,0.2,1000,1297000712,0.024423805298263025,0.024423805298263955,0.3
11058,0.052,0.017638907336143594,0.016918894609568524,0.006375728237437039,500,,0.3,0.2,1000,985743426,0.10898970856923744,0.10898970856923627,0.3
11059,0.0,0.015996526205566686,0.025259431371462693,0.01678446396888955,500,,0.3,0.2,1000,1068527076,0.004124835090359066,0.004124835090358889,0.3
11060,0.019,0.004569003450558551,0.0027572990620202686,0.007676251099658193,500,,0.3,0.2,1000,452818344,0.02754491457115847,0.027544914571158607,0.3
11061,0.097,0.009071118594856986,0.03345137876752147,0.005100821643900799,500,,0.3,0.2,1000,2032823687,0.16743654332371383,0.16743654332371022,0.3
11062,0.019,0.016738196043404208,0.019515964451553347,0.011215369950445697,500,,0.3,0.2,1000,101092908,0.02251412178669674,0.02251412178669721,0.3
11063,0.003,0.022650582612490977,0.005495639509567218,0.01344032429854547,500,,0.3,0.2,1000,2031398373,0.005830319788532444,0.005830319788532052,0.3
11064,0.003,0.00848049476507573,0.02407737331016957,0.01337268369378053,500,,0.3,0.2,1000,2047334296,0.00784178022356835,0.00784178022356835,0.3
11065,0.033,0.015762452234362234,0.01843997086270488,0.00937606396428381,500,,0.3,0.2,1000,403319024,0.03886253879389432,0.038862538793893384,0.3
11066,0.326,0.022590473900468533,0.020678105767332422,0.00219188959975003,500,,0.3,0.2,1000,1016782408,0.5609038795847041,0.5609038795847117,0.3
11067,0.02,0.007199425273722082,0.03136555368348537,0.00971455006740718,500,,0.3,0.2,1000,1936655806,0.028947119874025554,0.02894711987402614,0.3
11068,0.396,0.009204237762508116,0.03027201069928176,0.0013979430732946607,500,,0.3,0.2,1000,518272397,0.6307653744678715,0.630765374467867,0.3
11069,0.007,0.026652490296236175,0.023403427600654392,0.013548908263544157,500,,0.3,0.2,1000,14028251,0.017814058433271104,0.01781405843327068,0.3
11070,0.038,0.0293239813001267,0.0037207917820849534,0.006699273786787474,500,,0.3,0.2,1000,149119696,0.06332776792004181,0.06332776792004172,0.3
11071,0.04,0.010217483895961887,0.02600758978615214,0.007699438439456641,500,,0.3,0.2,1000,945372126,0.06478736190300252,0.06478736190300471,0.3
11072,0.06,0.04781311831094537,0.04634147097468588,0.012643826753753973,500,,0.3,0.2,1000,2132680615,0.10648899928710168,0.10648899928710136,0.3
11073,0.014,0.035049414017223945,0.0367335702363788,0.015943644879280572,500,,0.3,0.2,1000,695124736,0.019912424052296707,0.019912424052296564,0.3
11074,0.429,0.009009238972366607,0.02346196260685396,0.0013511946589250812,500,,0.3,0.2,1000,560346771,0.5973057691777228,0.5973057691777252,0.3
11075,0.162,0.006842916447485248,0.005763866637720216,0.0031888259012569087,500,,0.3,0.2,1000,938575512,0.19436182996587753,0.19436182996588247,0.3
11076,0.001,0.013220602008955584,0.01985095084561117,0.018433148190384885,500,,0.3,0.2,1000,1269737271,0.0016732482925201663,0.0016732482925201552,0.3
11077,0.0,0.016672379206240873,0.029706790405784833,0.021310143215268362,500,,0.3,0.2,1000,972201605,0.001127716528188505,0.001127716528188553,0.3
11078,0.02,0.014606123064272891,0.022100339811082614,0.009859833321042788,500,,0.3,0.2,1000,692563802,0.035109320829923775,0.03510932082992543,0.3
11079,0.025,0.017419417217932498,0.024519946300821993,0.011093417728870514,500,,0.3,0.2,1000,1291683133,0.028383427860279628,0.028383427860280707,0.3
11080,0.027,0.01587976609661923,0.006684797662842024,0.008674668757001291,500,,0.3,0.2,1000,584523211,0.030629782885930837,0.030629782885931243,0.3
11081,0.014,0.014984982456311191,0.02150420095159411,0.011222773931317986,500,,0.3,0.2,1000,195393952,0.0222236842970796,0.022223684297080642,0.3
11082,0.0,0.0016946267603137333,0.024837249961149888,0.02803745855610118,500,,0.3,0.2,1000,1387037281,1.769958815481173e-05,1.769958815481173e-05,0.3
11083,0.917,0.022896390095754615,0.009960501156806578,2.995710603737045e-05,500,,0.3,0.2,1000,1966372597,0.75269921846015,0.7526992184601751,0.3
11084,0.181,0.023515916339347798,0.037857119531500394,0.0046729365482678364,500,,0.3,0.2,1000,74696509,0.359413888086731,0.3594138880867318,0.3
11085,0.04,0.0063368211665945084,0.021871576247492808,0.0073523827792998375,500,,0.3,0.2,1000,1359273943,0.05423572470068845,0.054235724700688236,0.3
11086,0.037,0.026703016899135346,0.03907674067972211,0.011755431803690986,500,,0.3,0.2,1000,1719735355,0.05210775650057172,0.05210775650057166,0.3
11087,0.774,0.007759258789973189,0.013360005313171053,0.0001489001550663005,500,,0.3,0.2,1000,631258438,0.9759783696216358,0.9759783696216326,0.3
11088,0.1,0.009671344457279574,0.012450385133999542,0.0043480482537614495,500,,0.3,0.2,1000,2052084875,0.15762786101153706,0.15762786101153303,0.3
11089,0.079,0.013223029231480998,0.012573539328705419,0.005072418156410019,500,,0.3,0.2,1000,1716388435,0.13414219826973406,0.1341421982697335,0.3
11090,0.0,0.021261142379833897,0.020261922848145764,0.04575856483426477,500,,0.3,0.2,1000,419930310,2.516017583321013e-07,2.516017583320755e-07,0.3
11091,0.128,0.019253247962729425,0.027830457126786334,0.0045623020858556185,500,,0.3,0.2,1000,1813626952,0.2740199070597531,0.27401990705974405,0.3
11092,0.538,0.0158491955458947,0.017908063297181864,0.0007504748933124805,500,,0.3,0.2,1000,1986559478,0.8370824523544371,0.8370824523544331,0.3
11093,0.77,0.019651498147060686,0.032670323475429974,0.0001925557005143519,500,,0.3,0.2,1000,1843339526,0.6859998138854437,0.6859998138854335,0.3
11094,0.027,0.021478187272840343,0.04075781377851895,0.011788499523457396,500,,0.3,0.2,1000,1536340944,0.04248760357287288,0.042487603572873886,0.3
11095,0.231,0.04292937823866483,0.027423935575916936,0.0048848550496424226,500,,0.3,0.2,1000,316951505,0.4095813292113899,0.40958132921139745,0.3
11096,0.028,0.03819945144090853,0.033261726031046934,0.013266494005325646,500,,0.3,0.2,1000,1649453745,0.0423880651599083,0.04238806515990834,0.3
11097,0.055,0.01390105637735306,0.051478697620673475,0.009142912966192962,500,,0.3,0.2,1000,1139810129,0.07691122186033172,0.07691122186033139,0.3
11098,0.0,0.020645306618395365,0.03064302957344811,0.020569908811126414,500,,0.3,0.2,1000,1823070599,0.0019144550629771192,0.0019144550629771116,0.3
11099,0.012,0.01603298260774111,0.0194281807127481,0.011970940229184102,500,,0.3,0.2,1000,1553328442,0.016949661679983012,0.01694966167998399,0.3
11100,0.0,0.022566913112994413,0.030560013376196515,0.01404165163077109,1000,,0.3,0.2,1000,576595509,0.0007011930418914235,0.000701193041891489,0.3
11101,0.012,0.013563042925064495,0.018898847723481382,0.005672762900208905,1000,,0.3,0.2,1000,1135107864,0.031518653067392835,0.031518653067391086,0.3
11102,0.05,0.023061389675926858,0.030445112113967054,0.0057198702770348,1000,,0.3,0.2,1000,196264558,0.08505149185674442,0.08505149185674313,0.3
11103,0.089,0.002350526004032849,0.018414966343615058,0.0023046446387329222,1000,,0.3,0.2,1000,85116554,0.12894259949187656,0.1289425994918754,0.3
11104,0.058,0.01995610615837662,0.019161556247230704,0.00433592053770937,1000,,0.3,0.2,1000,62815225,0.10106648781184202,0.1010664878118428,0.3
11105,0.288,0.019820353725100603,0.023320767845675938,0.001713238116959559,1000,,0.3,0.2,1000,2099699932,0.5348300467866254,0.5348300467866226,0.3
11106,0.002,0.017572069340420993,0.01802378973753549,0.010562167993021787,1000,,0.3,0.2,1000,1293461685,0.0017880232772985731,0.0017880232772985612,0.3
11107,0.001,0.009654149936731526,0.03588357100925432,0.011134789486559993,1000,,0.3,0.2,1000,854956441,0.0013366102370322122,0.0013366102370322588,0.3
11108,0.001,0.013311775739099918,0.024758912797102073,0.010737788387402025,1000,,0.3,0.2,1000,706244656,0.0016643900961409908,0.0016643900961411308,0.3
11109,0.207,0.012284773287372541,0.013986105620936495,0.0015471669889384199,1000,,0.3,0.2,1000,313680986,0.3656667664392995,0.3656667664392963,0.3
11110,0.137,0.02536107322651382,0.016787680012071426,0.002635922483235298,1000,,0.3,0.2,1000,1773773948,0.2990357524933407,0.2990357524933367,0.3
11111,0.001,0.018531085263305158,0.02742783581953201,0.012253986030231645,1000,,0.3,0.2,1000,511636380,0.0012031062463698449,0.001203106246369946,0.3
11112,0.032,0.011127269640844872,0.03716740430390586,0.005340294347220498,1000,,0.3,0.2,1000,411393578,0.05817875641701865,0.05817875641701851,0.3
11113,0.089,0.011438262945387412,0.01811608901814621,0.002954067251497716,1000,,0.3,0.2,1000,37635264,0.1552197317716128,0.1552197317716138,0.3
11114,0.001,0.03105593487272429,0.04057449577504768,0.01541751513011147,1000,,0.3,0.2,1000,722988490,0.0012369788572001942,0.0012369788572002378,0.3
11115,0.07,0.02785079306484939,0.025614181281616855,0.005046160419387213,1000,,0.3,0.2,1000,1338066226,0.1249473625243182,0.12494736252431962,0.3
11116,0.002,0.009452007718483202,0.024550371610293054,0.00947671253300264,1000,,0.3,0.2,1000,1622182505,0.0024714536410605187,0.0024714536410604965,0.3
11117,0.224,0.027838173509879716,0.031643753317756707,0.0029414588505682904,1000,,0.3,0.2,1000,626244167,0.44890975899779517,0.44890975899779517,0.3
11118,0.001,0.03465450151497662,0.05086553029808161,0.019999133159509297,1000,,0.3,0.2,1000,427388063,0.0002618627174336189,0.0002618627174336432,0.3
11119,0.033,0.018865938582706687,0.015302852591691618,0.005439788000686896,1000,,0.3,0.2,1000,830631355,0.04042987828094456,0.04042987828094492,0.3
11120,0.011,0.031453283925909736,0.017109883008105453,0.007512986512783204,1000,,0.3,0.2,1000,77915684,0.022083769249533765,0.02208376924953311,0.3
11121,0.297,0.009309431212672359,0.028567514825119655,0.0011741326089417248,1000,,0.3,0.2,1000,1256729798,0.5627282919578758,0.56272829195788,0.3
11122,0.23,0.03801994528672936,0.024171996591542233,0.003026162233826346,1000,,0.3,0.2,1000,1768129478,0.4472357306237432,0.44723573062373523,0.3
11123,0.002,0.01729563280624702,0.026804634253401072,0.011194941274400683,1000,,0.3,0.2,1000,1214966747,0.0019910205224427124,0.0019910205224428334,0.3
11124,0.0,0.01661271319749158,0.016406332969032045,0.017320014903068004,1000,,0.3,0.2,1000,1031856357,1.892998596827698e-05,1.8929985968277517e-05,0.3
11125,0.0,0.016996954094924188,0.032084095773832755,0.014255530080707346,1000,,0.3,0.2,1000,274104500,0.0003967828730728103,0.0003967828730728347,0.3
11126,0.006,0.015478422848786755,0.012257205023907036,0.007754442554266272,1000,,0.3,0.2,1000,127402866,0.006409827473715108,0.006409827473714983,0.3
11127,0.0,0.01671953182659236,0.02133386148853267,0.010401975846164202,1000,,0.3,0.2,1000,679612255,0.002284831969285686,0.002284831969285806,0.3
11128,0.261,0.0155035385736777,0.03386320465821002,0.002171444257532462,1000,,0.3,0.2,1000,1441701528,0.4467450244381056,0.4467450244381016,0.3
11129,0.001,0.018910470921882916,0.033271623429533825,0.012624668310837417,1000,,0.3,0.2,1000,188357666,0.0013890298728731119,0.0013890298728729822,0.3
11130,0.001,0.03142383363441348,0.018986763887166913,0.018066822971856356,1000,,0.3,0.2,1000,536367264,4.484074918866837e-05,4.484074918866769e-05,0.3
11131,0.058,0.016137304543878184,0.013649116207620549,0.0036058864604368024,1000,,0.3,0.2,1000,350592131,0.10566691088096608,0.10566691088096751,0.3
11132,0.009,0.0027916567166014206,0.022333769114559088,0.007760849326580277,1000,,0.3,0.2,1000,1993893181,0.0028421335611367024,0.002842133561136751,0.3
11133,0.104,0.022335173160747845,0.029493139077390262,0.004380380822994745,1000,,0.3,0.2,1000,1531444096,0.16417404216756354,0.16417404216756407,0.3
11134,0.01,0.0231410643633857,0.033782064990231064,0.008970386518101559,1000,,0.3,0.2,1000,225749241,0.01653583903493396,0.016535839034934056,0.3
11135,0.0,0.025563694650864388,0.014123776793362741,0.012499929719969716,1000,,0.3,0.2,1000,1744634500,0.0006154391361616766,0.0006154391361616356,0.3
11136,0.019,0.009917282519310011,0.021953972028902813,0.004992123143722105,1000,,0.3,0.2,1000,592000187,0.04253862039507072,0.04253862039506909,0.3
11137,0.041,0.020009081778804116,0.03396687585559666,0.005617106168184116,1000,,0.3,0.2,1000,1601593835,0.08645075285164981,0.08645075285164792,0.3
11138,0.144,0.005412167372757182,0.029206711814780295,0.0018766372403981046,1000,,0.3,0.2,1000,1960159324,0.27614941410941046,0.2761494141094156,0.3
11139,0.001,0.019037231559470014,0.026770158584255244,0.012225394284297586,1000,,0.3,0.2,1000,317069327,0.0012319720835374407,0.001231972083537459,0.3
11140,0.0,0.03770035383396686,0.018654579399999593,0.011456946844206506,1000,,0.3,0.2,1000,351198382,0.0032833273612967785,0.0032833273612969133,0.3
11141,0.001,0.01777363970264989,0.029206155476114826,0.010983750616824217,1000,,0.3,0.2,1000,569851790,0.00268163828690874,0.0026816382869088184,0.3
11142,0.0,0.014424657224334725,0.01928203108275861,0.016181079343000948,1000,,0.3,0.2,1000,1063241553,4.061649493715511e-05,4.061649493715243e-05,0.3
11143,0.215,0.0104869111284559,0.01562087368998799,0.0015179744371419668,1000,,0.3,0.2,1000,195270451,0.3648862885838131,0.3648862885838223,0.3
11144,0.0,0.01733487384909249,0.02659212523452037,0.02009943140563164,1000,,0.3,0.2,1000,1922353753,7.493527544072708e-06,7.493527544071983e-06,0.3
11145,0.001,0.021853983284382372,0.03991424701941204,0.0119234126715001,1000,,0.3,0.2,1000,143727176,0.0037637287898488023,0.003763728789848272,0.3
11146,0.097,0.016245610981716507,0.022325841583373807,0.0031238716596136973,1000,,0.3,0.2,1000,368230887,0.19997477536640368,0.19997477536639752,0.3
11147,0.003,0.019932594943499193,0.03436096284977175,0.01037618947423069,1000,,0.3,0.2,1000,442459392,0.0059234419881892255,0.00592344198818942,0.3
11148,0.549,0.014613768950427763,0.03143851928874408,0.0006680426875408374,1000,,0.3,0.2,1000,183432723,0.9769674677765242,0.9769674677765214,0.3
11149,0.032,0.021589348416648835,0.048032527641669875,0.007630423842620138,1000,,0.3,0.2,1000,1940332115,0.05228606923546814,0.05228606923546745,0.3
11150,0.043,0.006492068105758975,0.039596891152226754,0.004790483666517464,1000,,0.3,0.2,1000,1370510297,0.0527576079454851,0.052757607945485806,0.3
11151,0.265,0.024541712096016632,0.026329367968130457,0.0021148281055924922,1000,,0.3,0.2,1000,1431012447,0.5318855201684516,0.5318855201684567,0.3
11152,0.015,0.02201060140068878,0.027413643073660676,0.007441574501112158,1000,,0.3,0.2,1000,1884740625,0.02700115714321582,0.02700115714321721,0.3
11153,0.05,0.016473157593431265,0.02564569033828601,0.005089741455770902,1000,,0.3,0.2,1000,38323295,0.07059884319320375,0.07059884319320597,0.3
11154,0.022,0.01732829734978103,0.016369851188306694,0.005217897034946017,1000,,0.3,0.2,1000,407129523,0.04581218926772786,0.045812189267728884,0.3
11155,0.376,0.014340496303392736,0.021305547052884677,0.000984231755335463,1000,,0.3,0.2,1000,680768611,0.6786134932120825,0.678613493212082,0.3
11156,0.001,0.019560600398068728,0.010477657459606715,0.01038406372277978,1000,,0.3,0.2,1000,345522438,0.00122062181167242,0.0012206218116725294,0.3
11157,0.0,0.017621355591682986,0.03412481132002687,0.015423334188539584,1000,,0.3,0.2,1000,362441652,0.00022876903851522826,0.000228769038515225,0.3
11158,0.115,0.029056752607392156,0.020476572314180874,0.0037759584914979216,1000,,0.3,0.2,1000,283589981,0.20572358400306376,0.20572358400306165,0.3
11159,0.19,0.01713469151276914,0.03276938638342464,0.0028446184700938737,1000,,0.3,0.2,1000,1200966739,0.3248246813995356,0.324824681399534,0.3
11160,0.031,0.015010967793555707,0.010392271687429067,0.004623420475035278,1000,,0.3,0.2,1000,1077401576,0.04354329164205791,0.043543291642059334,0.3
11161,0.0,0.02739731920169075,0.01718379318454266,0.016380396617013515,1000,,0.3,0.2,1000,1564087692,8.275727499937738e-05,8.275727499936961e-05,0.3
11162,0.009,0.01497729449323948,0.009152169355728157,0.005218219981520944,1000,,0.3,0.2,1000,615689497,0.02701321592329886,0.02701321592329773,0.3
11163,0.303,0.006536661118638154,0.0283400103238296,0.0011895600137582507,1000,,0.3,0.2,1000,1225140898,0.48036234598976957,0.4803623459897719,0.3
11164,0.049,0.014616822168413313,0.024578855110419684,0.00402625292624903,1000,,0.3,0.2,1000,329199177,0.11533092963009282,0.1153309296300918,0.3
11165,0.024,0.018925715060410964,0.03838398240475527,0.006548855439466483,1000,,0.3,0.2,1000,1263800536,0.05600135891009693,0.05600135891009478,0.3
11166,0.074,0.006119126392348462,0.027943240762733135,0.0033364733368301813,1000,,0.3,0.2,1000,1160423620,0.10625503066087585,0.10625503066087165,0.3
11167,0.008,0.021920833359047154,0.018976461919885224,0.0074947140140037005,1000,,0.3,0.2,1000,591324609,0.01656307929963158,0.016563079299630752,0.3
11168,0.002,0.0071858156064666945,0.010075687456472915,0.009408267071614462,1000,,0.3,0.2,1000,167647027,0.001049416820219491,0.0010494168202195258,0.3
11169,0.015,0.004606378620443552,0.02527694393472446,0.004651755158831539,1000,,0.3,0.2,1000,1545373787,0.03509304199895542,0.035093041998955576,0.3
11170,0.0,0.0326935107867411,0.015783648329552924,0.0171472013155074,1000,,0.3,0.2,1000,1771332309,6.0803038128576265e-05,6.0803038128580155e-05,0.3
11171,0.129,0.014651908732776775,0.03733232470101866,0.0035700052963297813,1000,,0.3,0.2,1000,2071042974,0.21188957531004338,0.211889575310044,0.3
11172,0.059,0.015061253628212534,0.01808294586717496,0.0035395078121303047,1000,,0.3,0.2,1000,591443019,0.12683291797690863,0.12683291797690707,0.3
11173,0.265,0.016104456100758946,0.021573624861951912,0.0015997297951505507,1000,,0.3,0.2,1000,1273234498,0.4889199662689573,0.48891996626894474,0.3
11174,0.011,0.025997311022829428,0.02078271153641964,0.00882905770284248,1000,,0.3,0.2,1000,947040067,0.010389870168392233,0.010389870168392162,0.3
11175,0.077,0.010075653878638513,0.022643896497942406,0.0034058391984790326,1000,,0.3,0.2,1000,77744392,0.12196824766869269,0.12196824766869253,0.3
11176,0.0,0.019032243927929127,0.017483805286163667,0.013790753397512012,1000,,0.3,0.2,1000,1924244650,0.00024497396560258384,0.0002449739656025689,0.3
11177,0.006,0.02350445994443695,0.015902497476635635,0.007576952107822388,1000,,0.3,0.2,1000,965742479,0.013972450289183633,0.013972450289182639,0.3
11178,0.396,0.01768798958657969,0.02511033079202385,0.0010332213867806361,1000,,0.3,0.2,1000,1795016619,0.7754698061041663,0.7754698061041703,0.3
11179,0.0,0.019404418964034775,0.022541021376554005,0.010686115896249793,1000,,0.3,0.2,1000,955235735,0.002517261500955596,0.0025172615009555737,0.3
11180,0.0,0.011748726822044753,0.047037673738926755,0.013234033062895945,1000,,0.3,0.2,1000,1477052496,0.0006845234120500402,0.00068452341205002,0.3
11181,0.018,0.00539226060507525,0.02399919965741537,0.005618082415394521,1000,,0.3,0.2,1000,641292056,0.019370419058874957,0.01937041905887487,0.3
11182,0.013,0.033936754530290214,0.02752348883564315,0.009351799484001777,1000,,0.3,0.2,1000,832963928,0.017925373083003755,0.01792537308300419,0.3
11183,0.022,0.013383697650234727,0.03657372133899939,0.006662054901604986,1000,,0.3,0.2,1000,1315988516,0.031922413550450446,0.031922413550448975,0.3
11184,0.075,0.021006620067649417,0.019037481950890056,0.003716802577954814,1000,,0.3,0.2,1000,414048266,0.15155206131959595,0.15155206131960128,0.3
11185,0.038,0.011618574155278005,0.027249471003915504,0.0046703115493673675,1000,,0.3,0.2,1000,2056406584,0.0697949495942243,0.0697949495942253,0.3
11186,0.037,0.01518381008653169,0.026330121024447095,0.005632579193851295,1000,,0.3,0.2,1000,1245448618,0.048219752558867415,0.048219752558868005,0.3
11187,0.001,0.027493433501304843,0.0232790839967294,0.011205190367801321,1000,,0.3,0.2,1000,1830103966,0.0033113258252719406,0.0033113258252720347,0.3
11188,0.006,0.023291278087106515,0.025490149267521467,0.009683349385286366,1000,,0.3,0.2,1000,2073102994,0.007193022845555671,0.007193022845555883,0.3
11189,0.002,0.029532725213557764,0.025136565937034172,0.013517208148727256,1000,,0.3,0.2,1000,1060129053,0.0011261048756970678,0.0011261048756970504,0.3
11190,0.0,0.011956387227710641,0.014489876243692468,0.013112076529010586,1000,,0.3,0.2,1000,1512169029,0.000172413130111477,0.00017241313011147184,0.3
11191,0.011,0.0255751792415162,0.039795516951032006,0.009295356166254765,1000,,0.3,0.2,1000,2063217735,0.02144509267582383,0.021445092675824246,0.3
11192,0.0,0.012485079520270559,0.02497912771455224,0.013436265241886902,1000,,0.3,0.2,1000,914860687,0.0002778233755972936,0.0002778233755972857,0.3
11193,0.056,0.016550527421657857,0.030594798183585903,0.005206972041265523,1000,,0.3,0.2,1000,1919670569,0.07854025393331003,0.07854025393331407,0.3
11194,0.0,0.019296687018477532,0.022491196082236597,0.01587976609661934,1000,,0.3,0.2,1000,1314585560,9.890695097889439e-05,9.89069509789e-05,0.3
11195,0.0,0.01722396180691177,0.03401469473657137,0.012512070180058288,1000,,0.3,0.2,1000,107060874,0.0012894360061335138,0.0012894360061336302,0.3
11196,0.027,0.021015825174251157,0.015400609780892527,0.005150077373702544,1000,,0.3,0.2,1000,475661495,0.05336817742329534,0.053368177423296345,0.3
11197,0.707,0.019971808425034432,0.011326888428439763,6.631645635890582e-05,1000,,0.3,0.2,1000,1674499435,0.8285941754764846,0.8285941754764907,0.3
11198,0.004,0.01766553933002235,0.02208737098192648,0.008709477689175071,1000,,0.3,0.2,1000,342435351,0.007290575853216585,0.007290575853216672,0.3
11199,0.025,0.029792079884394806,0.0174729406167341,0.006080597932617171,1000,,0.3,0.2,1000,1463132570,0.048861130295805605,0.048861130295805105,0.3
11200,0.211,0.003327233194717727,0.003327233194717949,0.023546943714808366,50,,0.3,0.2,1000,1241067430,0.22844064589168986,0.2284406458916896,0.5
11201,0.552,0.017569391183994698,0.10791531009819744,0.005047262580820222,50,,0.3,0.2,1000,1753465506,0.8547735835626349,0.8547735835626342,0.5
11202,0.023,0.021354011970819764,0.053937821975497235,0.09501987649666921,50,,0.3,0.2,1000,201272712,0.023601092950826654,0.023601092950826807,0.5
