,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
429,0.966,0.0006508321356319957,0.0031311937372104914,0.0006508321356319957,50,,0,0,1000,916458514,0.1
430,0.978,0.00034772456429155163,0.09992427780097823,0.00034772456429155163,50,,0,0,1000,1922746482,0.1
431,0.764,0.0015816482997025316,0.05374791242173349,0.0015816482997025316,50,,0,0,1000,1779068911,0.1
432,0.591,0.00555371017413786,0.014522886002116042,0.00555371017413786,50,,0,0,1000,1867982650,0.1
433,0.999,0.0010684945199592732,0.0066392013604364974,0.0010684945199592732,50,,0,0,1000,802026278,0.1
434,0.397,0.010742659802318144,0.007018223473751584,0.010742659802318144,50,,0,0,1000,2061207024,0.1
435,0.734,0.001254266541954152,0.016873806020422433,0.001254266541954152,50,,0,0,1000,1844194671,0.1
436,0.555,0.009464015712111085,0.027829341933007345,0.009464015712111085,50,,0,0,1000,1579265277,0.1
437,1.0,0.0,0.02201380464980851,0.0,50,,0,0,1000,109288569,0.1
438,0.559,0.004369204967321072,0.0011708608868534753,0.004369204967321072,50,,0,0,1000,39206332,0.1
439,0.727,0.0014877340595532695,0.0004981195583690923,0.0014877340595532695,50,,0,0,1000,693882699,0.1
440,0.704,0.0049593041857094455,0.008395843933520108,0.0049593041857094455,50,,0,0,1000,1117579214,0.1
441,0.994,0.00127878566637174,0.01528618188533637,0.00127878566637174,50,,0,0,1000,1322692126,0.1
442,0.237,0.02354695382750771,0.02354526985606331,0.02354695382750771,50,,0,0,1000,269580479,0.1
443,0.816,7.074811309726314e-05,1.0607737073620171e-05,7.074811309726314e-05,50,,0,0,1000,855857995,0.1
444,0.663,0.004022787281856122,0.0032383160328793847,0.004022787281856122,50,,0,0,1000,114720214,0.1
445,0.911,0.0011673051464384798,0.01639791846262284,0.0011673051464384798,50,,0,0,1000,1672686166,0.1
446,0.991,6.860932554542121e-05,0.0018024067076684025,6.860932554542121e-05,50,,0,0,1000,1975448642,0.1
447,0.436,0.009755749497638577,0.0028199360613690994,0.009755749497638577,50,,0,0,1000,1677039532,0.1
448,0.308,0.010742659802319032,0.08276316564462982,0.010742659802319032,50,,0,0,1000,1688647437,0.1
449,0.801,0.004634357655876276,0.07227902072245562,0.004634357655876276,50,,0,0,1000,1366875818,0.1
450,0.942,7.376127498492924e-05,0.027265702844804784,7.376127498492924e-05,50,,0,0,1000,490749372,0.1
451,0.755,0.004689455997120451,0.03561895018440753,0.004689455997120451,50,,0,0,1000,157271406,0.1
452,1.0,0.0,0.008589109923348048,0.0,50,,0,0,1000,1516849025,0.1
453,0.232,0.024657597426000044,0.05266069312908017,0.024657597426000044,50,,0,0,1000,2111006403,0.1
454,0.371,0.015050471001328725,0.042855032385460734,0.015050471001328725,50,,0,0,1000,1857904031,0.1
455,1.0,0.0002822890895750607,0.04959645324209638,0.0002822890895750607,50,,0,0,1000,884234200,0.1
456,0.734,0.0020605333353942434,0.0038692898835711587,0.0020605333353942434,50,,0,0,1000,1183250192,0.1
457,0.178,0.01882315859670891,0.009042619089304704,0.01882315859670891,50,,0,0,1000,1074985839,0.1
458,0.508,0.005956883861232165,0.021940935083429758,0.005956883861232165,50,,0,0,1000,1499102024,0.1
459,0.22,0.028122483007058774,0.04761617014151287,0.028122483007058774,50,,0,0,1000,1608581473,0.1
460,0.561,0.010480373595290526,0.015958619152820597,0.010480373595290526,50,,0,0,1000,485610040,0.1
461,0.156,0.02139003178733767,4.897808442150264e-06,0.02139003178733767,50,,0,0,1000,2047059008,0.1
462,0.734,0.004629007386573125,0.09122046121600347,0.004629007386573125,50,,0,0,1000,1575851733,0.1
463,0.968,7.454883724777872e-06,0.017749383677671315,7.454883724777872e-06,50,,0,0,1000,398510049,0.1
464,0.108,0.039552008926036386,0.007474108379847633,0.039552008926036386,50,,0,0,1000,1169583679,0.1
465,0.369,0.015122026747693695,0.027068273261989906,0.015122026747693695,50,,0,0,1000,623133097,0.1
466,0.083,0.050814255851464596,0.015138043453770234,0.050814255851464596,50,,0,0,1000,933846053,0.1
467,0.01,0.11774586265971099,0.052223108674337326,0.11774586265971099,50,,0,0,1000,330727960,0.1
468,0.527,0.010043450079540439,0.012220444486667148,0.010043450079540439,50,,0,0,1000,329667813,0.1
469,0.818,0.0005536045536223,0.00033189387323695474,0.0005536045536223,50,,0,0,1000,1411859646,0.1
470,0.575,0.008368221033132839,0.02779869694273318,0.008368221033132839,50,,0,0,1000,667916386,0.1
471,0.596,0.005047262580820222,0.013853385834543208,0.005047262580820222,50,,0,0,1000,424538557,0.1
472,0.409,0.01788072579695632,0.01957338067043146,0.01788072579695632,50,,0,0,1000,447684257,0.1
473,0.763,0.004634357655876831,0.12897989719589387,0.004634357655876831,50,,0,0,1000,1517977492,0.1
474,0.253,0.0179634250319316,0.013786526706281332,0.0179634250319316,50,,0,0,1000,1297374212,0.1
475,0.099,0.04356020858377452,0.004253064148222241,0.04356020858377452,50,,0,0,1000,127057290,0.1
476,0.904,0.0013354721478063825,0.010991314834337684,0.0013354721478063825,50,,0,0,1000,338971694,0.1
477,0.082,0.04511292495537034,0.056290821233303756,0.04511292495537034,50,,0,0,1000,1811027485,0.1
478,0.29,0.017963425031931823,7.655323638711131e-05,0.017963425031931823,50,,0,0,1000,1779640382,0.1
479,0.115,0.03932065758660208,0.08129083637833301,0.03932065758660208,50,,0,0,1000,1669493791,0.1
480,0.549,0.005047262580820222,0.017523950671952337,0.005047262580820222,50,,0,0,1000,1953382769,0.1
481,1.0,7.07481130970411e-05,0.0058823589187778635,7.07481130970411e-05,50,,0,0,1000,1200064224,0.1
482,0.996,0.00022172981433687955,0.012142546848626368,0.00022172981433687955,50,,0,0,1000,359424403,0.1
483,0.526,0.008726936123724993,0.005623971585783316,0.008726936123724993,50,,0,0,1000,1527888457,0.1
484,0.538,0.007030693982471248,0.05283634976856988,0.007030693982471248,50,,0,0,1000,991389080,0.1
485,0.388,0.015050471001329169,0.004064059879298587,0.015050471001329169,50,,0,0,1000,767761008,0.1
486,0.105,0.05209267589781619,0.026085862745883537,0.05209267589781619,50,,0,0,1000,307374506,0.1
487,0.563,0.00930127120147961,0.010008913485751947,0.00930127120147961,50,,0,0,1000,331877931,0.1
488,0.238,0.02812248300705833,0.001341660229027375,0.02812248300705833,50,,0,0,1000,2006320268,0.1
489,0.732,0.0014877340595530475,0.0005605520274502007,0.0014877340595530475,50,,0,0,1000,773308798,0.1
490,0.389,0.015711355974350805,0.000347929150099624,0.015711355974350805,50,,0,0,1000,286793650,0.1
