,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
22049,0.615,0.08650132796729602,0.6283866381831081,0.08650132796729602,50,,0.9,0.4,1000,2054944572,0.0
22050,0.557,0.16268648672530747,0.6868261773954786,0.16268648672530747,50,,0.9,0.4,1000,1728347132,0.0
22051,0.53,0.057781343185806154,0.7714553995466038,0.057781343185806154,50,,0.9,0.4,1000,830389371,0.0
22052,0.242,0.13205558789517377,0.550583744282629,0.13205558789517377,50,,0.9,0.4,1000,151419805,0.0
22053,0.585,0.11038794944466049,0.6118654901185498,0.11038794944466049,50,,0.9,0.4,1000,604279835,0.0
22054,0.574,0.11375718536537942,0.7068191472022941,0.11375718536537942,50,,0.9,0.4,1000,89884815,0.0
22055,0.761,0.05631418628456359,0.6972118841035294,0.05631418628456359,50,,0.9,0.4,1000,521921744,0.0
22056,0.225,0.12501410207924002,0.5675554939377551,0.12501410207924002,50,,0.9,0.4,1000,1586037701,0.0
22057,0.604,0.08563272685457225,0.5939788115489143,0.08563272685457225,50,,0.9,0.4,1000,2038131186,0.0
22058,0.673,0.006860209183554648,0.662487053712923,0.006860209183554648,50,,0.9,0.4,1000,806486724,0.0
22059,0.519,0.20091679781851737,0.6445597183705654,0.20091679781851737,50,,0.9,0.4,1000,673201912,0.0
22060,0.755,0.11518521553973605,0.5861713779284411,0.11518521553973605,50,,0.9,0.4,1000,1759359242,0.0
22061,0.895,0.0660860570613591,0.688581269030959,0.0660860570613591,50,,0.9,0.4,1000,95407632,0.0
22062,0.548,0.09777738988663096,0.598368406968974,0.09777738988663096,50,,0.9,0.4,1000,1900889302,0.0
22063,0.787,0.007495693130760327,0.6022862798163001,0.007495693130760327,50,,0.9,0.4,1000,1099901724,0.0
22064,0.581,0.15339100072086134,0.7148489888252026,0.15339100072086134,50,,0.9,0.4,1000,1123444869,0.0
22065,0.735,0.05872546107290323,0.6547657579406542,0.05872546107290323,50,,0.9,0.4,1000,1580474689,0.0
22066,0.165,0.13900351821323303,0.6657129991850084,0.13900351821323303,50,,0.9,0.4,1000,1573357318,0.0
22067,0.635,0.01971846145094826,0.6411127051941433,0.01971846145094826,50,,0.9,0.4,1000,1197821476,0.0
22068,0.318,0.21582829909812026,0.5720004557901548,0.21582829909812026,50,,0.9,0.4,1000,365092764,0.0
22069,0.301,0.16901913608333805,0.7232802505245646,0.16901913608333805,50,,0.9,0.4,1000,1023853754,0.0
22070,0.362,0.11900927429236491,0.6842086992692042,0.11900927429236491,50,,0.9,0.4,1000,1835200187,0.0
22071,0.828,0.08376692449305762,0.48929858562109135,0.08376692449305762,50,,0.9,0.4,1000,42481004,0.0
22072,0.523,0.06750418015740837,0.6773575010730505,0.06750418015740837,50,,0.9,0.4,1000,988127171,0.0
22073,0.764,0.10473149358021921,0.5295066208811025,0.10473149358021921,50,,0.9,0.4,1000,885414565,0.0
