,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
120,0.795,0.0004182114892474111,0.0008078490161668762,0.0026307596031596592,100,0,0,0,1000,470824762
121,0.53,0.0017827598889844122,0.0019422378791448154,0.010628425026230423,100,0,0,0,1000,528486959
122,0.576,0.023637005780311075,0.0016865553053598606,0.002067231468223569,100,0,0,0,1000,185433238
123,0.124,0.0023499719646217516,0.00589511266320651,0.003275216668464395,100,0,0,0,1000,1530812528
124,0.578,4.921442845983016e-05,0.0024756632252904975,0.0049579863036815245,100,0,0,0,1000,647861397
125,0.536,0.00310670703988206,0.0028068188827615422,0.0017672572051547117,100,0,0,0,1000,563383994
126,0.505,0.0025368756936527364,0.0010091887446139892,0.0010840357762346858,100,0,0,0,1000,1179513918
127,0.651,0.07153912328886194,0.0006530161524205479,0.002225951527516464,100,0,0,0,1000,781409813
128,0.761,0.00023242071597597415,0.0009027761814862825,0.0005893503514743593,100,0,0,0,1000,244280760
129,0.475,0.0037656109271234114,0.0027445298686700247,0.001597731798994947,100,0,0,0,1000,1149967382
130,0.765,0.002083932746767204,0.0010982162984761426,0.0013641462889261112,100,0,0,0,1000,1027204489
131,0.207,0.002606256711935094,0.0018377004562282672,0.0005016592237153896,100,0,0,0,1000,1858402418
132,0.22,0.0019236868533709225,0.0026938238045051753,0.1462527655508724,100,0,0,0,1000,1713922561
133,0.291,0.002895122234820139,0.00232413946331526,2.4596489544953257e-05,100,0,0,0,1000,1192757155
134,0.733,0.0009156580844506325,0.0009566389707276992,0.00267036281214723,100,0,0,0,1000,1524823068
135,0.692,0.0077192523032220345,0.0015674795184299362,0.00024831112222158656,100,0,0,0,1000,1513983115
136,0.539,4.05284607487001e-05,0.001333033613626653,0.002840735709659467,100,0,0,0,1000,28269538
137,0.999,0.0010325026772688326,1.2553851633928402e-09,0.0017336698252730218,100,0,0,0,1000,1996779031
138,0.574,0.000582753905362664,0.0009993864149892672,0.003903445836318458,100,0,0,0,1000,2063599293
139,0.356,0.005614909294955936,0.0024868148105788696,0.0010341301179783192,100,0,0,0,1000,1990083466
140,0.692,0.0023510506678309255,0.0006370066437824009,8.395547875608273e-06,100,0,0,0,1000,661943137
141,0.664,9.487523727561485e-05,0.0015780491790859878,0.0029792032077943734,100,0,0,0,1000,1403562992
142,0.929,0.006725619147323853,0.00013023563806712887,0.002215851296926535,100,0,0,0,1000,363122471
143,0.951,0.0012209270631633514,2.3403258513467522e-05,0.0031086621958172746,100,0,0,0,1000,491222027
144,0.985,0.0031158439725726605,4.709596769958794e-06,0.002531659436166871,100,0,0,0,1000,432298836
145,0.269,0.0013239907420400639,0.00214107543996554,0.0006350217277453243,100,0,0,0,1000,1304709030
146,0.322,0.009729312304095189,0.005837795185571342,0.0005633325812506402,100,0,0,0,1000,1467770045
147,0.014,0.012933515275381054,0.08957237263756483,0.00023622696183533704,100,0,0,0,1000,1549830519
148,0.669,0.001481492628423351,0.0011121258997540515,6.701410970453632e-08,100,0,0,0,1000,1514058593
149,0.266,0.06600897245975808,0.0008387677935559264,0.0024210484403087732,100,0,0,0,1000,987229037
150,0.208,0.0005540953682401672,0.0057611527184762016,0.2024947770018951,100,0,0,0,1000,432725415
151,0.946,0.023613528819832783,4.893192639188385e-05,0.004232733789411942,100,0,0,0,1000,1591096261
152,0.743,0.00010525860596970885,0.0011526453331609373,0.004343816502749255,100,0,0,0,1000,264695457
153,0.18,0.06337747448602787,0.00048624419458712955,0.0006057455365014641,100,0,0,0,1000,1042393695
154,0.771,0.0018415068815018376,0.0005954776507651092,0.05656498149489261,100,0,0,0,1000,729062470
155,0.69,0.000356593927078297,0.0009517139043269861,0.014008949565136826,100,0,0,0,1000,1017936139
156,0.008,0.0018367499798590601,0.45977808273640053,0.0011906475105481137,100,0,0,0,1000,1846930476
157,0.235,0.0017726480258228755,0.003971375077771863,0.008035747312204498,100,0,0,0,1000,373277956
158,0.79,0.003499457886791892,0.00042744635987845755,0.003259518025162725,100,0,0,0,1000,2017905715
159,0.63,0.0026620434329754253,0.0013071561709099365,0.0007258213932693482,100,0,0,0,1000,1202071144
160,0.869,0.0004353303231026581,0.00026492927410615613,0.002634132154953083,100,0,0,0,1000,1778608981
161,0.348,0.0020852403135102693,0.002070027212091127,6.841124015697848e-05,100,0,0,0,1000,17804671
162,0.952,0.0016937873182848338,5.397502702074651e-05,0.0006575486560645114,100,0,0,0,1000,572750107
163,0.113,0.0024372909352733973,0.015409741764863028,0.0029129882181967255,100,0,0,0,1000,207565000
164,0.845,0.002133386796389589,0.0003090271179893341,0.0022047507960265946,100,0,0,0,1000,1306816430
165,0.411,0.0028349427533949146,0.003064861644810204,0.00937936001998147,100,0,0,0,1000,901143153
166,0.839,0.0025236110977556138,0.0006618612889794159,0.0012169183200923966,100,0,0,0,1000,1806904980
167,0.23,0.009158870789285537,0.0024259417263085116,5.054959033622269e-06,100,0,0,0,1000,1821178177
168,0.492,0.004269676585874885,0.0015933779389361693,0.0027421376592468537,100,0,0,0,1000,1654157772
169,0.879,1.9642631642360242e-06,0.0003066120055000235,0.002937601839491137,100,0,0,0,1000,160858905
170,0.245,0.02147613555701595,0.0024666012719735918,0.009482852622431094,100,0,0,0,1000,1320129680
171,0.381,0.002078179320273784,0.0010565115316689005,0.0018324920010030804,100,0,0,0,1000,1128253970
172,0.272,0.002495652450065635,0.003196317307094268,4.855785453215465e-05,100,0,0,0,1000,1403243158
173,0.999,0.022054005636192534,2.530987041058056e-05,0.029395968908946874,100,0,0,0,1000,123756764
174,0.484,0.0007478187847141586,0.0008904222402871118,0.00021301593686633472,100,0,0,0,1000,2100794139
175,0.82,0.002527254681116514,0.0005000264664596593,0.012890658719163214,100,0,0,0,1000,409471048
176,0.066,0.002059763800606883,0.015548501772699909,0.0005256953259454751,100,0,0,0,1000,834406432
177,0.574,0.0025709372592909187,0.002115610160702981,0.002717666162884924,100,0,0,0,1000,417687536
178,0.762,0.0011803848357443893,0.0005683518867111301,0.0010360771597685559,100,0,0,0,1000,1290239217
179,0.468,0.003017038217216041,0.002593078464471501,1.2122042962135453e-05,100,0,0,0,1000,1616085243
180,0.511,0.0013007251158201304,0.0018343865663963638,0.0014786022775832267,100,0,0,0,1000,47259107
181,0.85,0.003307239353179891,0.000575909915767182,0.00037964515038503815,100,0,0,0,1000,914447942
182,0.035,0.023510462065354502,0.019791723496010105,0.0009953823749105672,100,0,0,0,1000,1871798527
183,0.793,3.7470754427188503e-06,0.0006397686622305096,0.0009892136819265058,100,0,0,0,1000,168628923
184,0.527,0.003446068446919081,0.0019901957265937645,0.001151360439869521,100,0,0,0,1000,1388926771
185,0.019,0.0037335591072402523,0.09418572732715486,0.03953779831059538,100,0,0,0,1000,760812298
186,0.256,0.0019188287441276263,0.005232728628261305,3.173803749241957e-08,100,0,0,0,1000,1931678383
187,0.953,0.00027273104731416855,4.435648333613109e-05,0.0018176484497821662,100,0,0,0,1000,672815658
188,0.98,0.0011032152466736204,5.002111820168748e-06,0.0011190191437592235,100,0,0,0,1000,1235241491
189,0.309,0.0007162484117575244,0.0019731745635762376,0.003005672176315813,100,0,0,0,1000,298894897
190,0.721,0.0002853650591026173,0.0004992744072526081,3.4175937408122545e-05,100,0,0,0,1000,2055613399
191,0.235,0.0015326791556246973,0.0014946806055874688,0.0012802873475880763,100,0,0,0,1000,1279573029
192,0.86,0.0008344813994926373,0.00018413627239832736,0.0025698568466107252,100,0,0,0,1000,418240104
193,0.203,0.0015127095405742777,0.002157072678852447,0.00032074013294431443,100,0,0,0,1000,993845577
194,0.995,0.001434219634819788,4.388281317292598e-07,0.0015444659847702257,100,0,0,0,1000,391434283
195,0.504,0.023942961675002778,0.0012436157612050437,0.0006044108723522055,100,0,0,0,1000,1214915002
196,0.086,0.0030122404799367846,0.0033970248588112047,0.0011121111608979727,100,0,0,0,1000,1943521344
197,0.525,0.003102296184267107,0.0025270121483217177,0.002820444754751332,100,0,0,0,1000,687299420
198,0.944,0.002920279391672574,3.500733990349524e-05,0.0009562140064462747,100,0,0,0,1000,1356741974
199,0.058,0.003048617671636111,0.05026459478142497,0.005007585177139492,100,0,0,0,1000,2141942839
200,0.746,2.0156465659624936e-05,0.00016626231667320106,0.0006323687271170043,500,0,0,0,1000,1987094495
201,0.424,8.04830946469766e-05,0.0007650508818524418,0.00028495155234584195,500,0,0,0,1000,678307382
