,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,y_in_c,num_perms,random_seed,p_pc_pearson,p_pc_spearman
2311,0.331,1.1102230246251565e-16,0.000668918176877753,0.037176355858977495,1000,0,0.3,0,1000,1143542666,0.3237076072656414,0.32370760726563974
2312,1.0,3.887860360540785e-06,3.63934853586656e-07,0.023731386110061425,1000,0,0.3,0,1000,700926543,0.9917995268898551,0.9917995268898445
2313,0.04,8.458479967443644e-06,0.0030631550450233025,0.05534540441307578,1000,0,0.3,0,1000,654549527,0.029843478241278233,0.0298434782412767
2314,0.242,6.819056671603096e-05,0.0010273146774115727,0.07134775460451936,1000,0,0.3,0,1000,980498730,0.24878993318901468,0.24878993318901566
2315,0.681,0.0008323693910696761,0.00014035902728570804,0.06935037596073268,1000,0,0.3,0,1000,1851543976,0.9070875856494963,0.9070875856495089
2316,0.445,0.0009614238943149722,0.0005059965510477715,0.046175657137464854,1000,0,0.3,0,1000,455911395,0.2442434714187449,0.2442434714187428
2317,0.993,0.001193559095970076,2.270487547972877e-07,0.03449592072270902,1000,0,0.3,0,1000,138649695,0.7891474093479354,0.7891474093479259
2318,0.902,0.000289509190971482,2.365624848599257e-05,0.06337752520525075,1000,0,0.3,0,1000,1996089999,0.9973740789682651,0.9973740789682665
2319,0.381,0.000918637996798477,0.0006397750050938233,0.04195903389065947,1000,0,0.3,0,1000,78247211,0.21202850369392032,0.21202850369392234
2320,0.591,0.00048575786677618193,0.00018623855380628385,0.05003903174136892,1000,0,0.3,0,1000,368261467,0.4544168168522431,0.4544168168522448
2321,0.042,0.00010150128080821386,0.0031040075883068674,0.034492011538445944,1000,0,0.3,0,1000,945726761,0.041481810727991446,0.04148181072799124
2322,0.034,0.0007440729040809613,0.003145497870158609,0.05983911522904495,1000,0,0.3,0,1000,140143617,0.06083882803196319,0.060838828031963575
2323,0.833,7.445643674941493e-06,3.240127869674758e-05,0.02472154232903301,1000,0,0.3,0,1000,1832155084,0.800568104644543,0.8005681046445443
2324,0.789,0.00021113424919727564,3.653983876583666e-05,0.07140817418861023,1000,0,0.3,0,1000,298505178,0.6031797487008177,0.6031797487008126
2325,0.422,0.002118491770157105,0.0005656103759759112,0.04153721980881431,1000,0,0.3,0,1000,320377334,0.6230555044324844,0.6230555044324806
2326,0.817,1.990415750996455e-06,3.599635152329306e-05,0.05902905688124793,1000,0,0.3,0,1000,173789497,0.8157697861454491,0.8157697861454491
2327,0.94,1.781937418265933e-05,1.0172007952502504e-05,0.05276524848601938,1000,0,0.3,0,1000,1674135773,0.933130739861042,0.9331307398610427
2328,0.417,0.0006179398439610795,0.0005152434421220597,0.054721639789106824,1000,0,0.3,0,1000,1166187136,0.2534472913147951,0.2534472913147965
2329,0.13,0.0031447906384417523,0.0022384316677798166,0.04712419915109156,1000,0,0.3,0,1000,282708502,0.20319299604750862,0.20319299604750748
2330,0.904,0.00013263646604244617,1.000557558161752e-05,0.05481451919446878,1000,0,0.3,0,1000,1634955864,0.9626187375505624,0.9626187375505635
2331,0.752,0.0008155474294383458,8.179399648589047e-05,0.037381759642779455,1000,0,0.3,0,1000,924225419,0.5519134984996412,0.551913498499645
2332,0.153,0.0005168580221833752,0.001723233304139371,0.04902538743819862,1000,0,0.3,0,1000,1408902824,0.17058839447821833,0.1705883944782186
2333,0.899,3.5931563067470584e-05,1.1890237540002069e-05,0.04058616003448401,1000,0,0.3,0,1000,266113903,0.797177062915654,0.7971770629156523
2334,0.38,8.191446014826909e-07,0.0006476101359331743,0.04639577135479733,1000,0,0.3,0,1000,1399320353,0.3327340730204723,0.3327340730204681
2335,0.865,0.0006225424828300019,1.4366822715716765e-05,0.052436163591876195,1000,0,0.3,0,1000,1940538158,0.6441349356367237,0.6441349356367261
2336,0.999,0.001393121722898516,1.8158933611234218e-06,0.05646426698850715,1000,0,0.3,0,1000,327837172,0.7278594790800403,0.727859479080047
2337,0.443,4.977990697319079e-05,0.0004567052199547783,0.038712812242047034,1000,0,0.3,0,1000,765892071,0.45356916344134035,0.4535691634413421
2338,0.516,0.00022566678796875905,0.0003394396074317685,0.04754978743323779,1000,0,0.3,0,1000,1500854833,0.5755671743091346,0.5755671743091322
2339,0.616,0.00018495082450198375,0.0001535414020401582,0.055536272179743884,1000,0,0.3,0,1000,713316760,0.7242527677950157,0.7242527677950235
2340,0.407,7.082022991511394e-05,0.000489977094628502,0.0590704908230516,1000,0,0.3,0,1000,1226692931,0.32252436639340654,0.3225243663934041
2341,0.49,0.0016192673549997316,0.0004170381289901881,0.02565411453958022,1000,0,0.3,0,1000,568554835,0.626188265136468,0.6261882651364661
2342,0.258,3.764889117108261e-05,0.0009227557375547368,0.055764514713842916,1000,0,0.3,0,1000,775987287,0.278603795724344,0.27860379572434507
2343,0.465,0.0007440491235518598,0.0004722268430640275,0.04565209172977547,1000,0,0.3,0,1000,927193415,0.5670805586269188,0.5670805586269188
2344,0.274,0.00030055170779064166,0.0009676670795607523,0.05515176650449449,1000,0,0.3,0,1000,619469058,0.30830371693752,0.30830371693752323
2345,0.253,9.95118718520871e-05,0.0008412070041099451,0.045331281879378404,1000,0,0.3,0,1000,1360936379,0.22383217012947004,0.22383217012946338
2346,0.057,0.0026119623006384263,0.002952718868251325,0.0365294867469822,1000,0,0.3,0,1000,1796700877,0.10118567778448528,0.10118567778448596
2347,0.828,0.00048647245379751514,3.365391411114249e-05,0.05867610228113884,1000,0,0.3,0,1000,1401487447,0.9878125779932783,0.9878125779932774
2348,0.879,0.001876428829615917,1.8018848649825614e-05,0.0569208600521659,1000,0,0.3,0,1000,617657579,0.5250044782620309,0.5250044782620298
2349,0.22,0.0004886609182287449,0.0011099615088755455,0.050470399695437096,1000,0,0.3,0,1000,1322824715,0.2893813655858652,0.2893813655858612
2350,0.886,0.00043287958351423406,1.3341714423575901e-05,0.04655403764652999,1000,0,0.3,0,1000,866734536,0.7253320706744539,0.7253320706744518
2351,0.735,0.0013864677278415671,8.91500173115789e-05,0.055629817579252006,1000,0,0.3,0,1000,1243950446,0.9950068037298961,0.9950068037298947
2352,0.2,1.7214383015384804e-05,0.0011686678348429291,0.0487523262769789,1000,0,0.3,0,1000,2000080213,0.2031315752542324,0.20313157525423414
2353,0.932,0.0018727687872284182,7.689481600348103e-06,0.05810517019541328,1000,0,0.3,0,1000,1553333557,0.5610209845593753,0.5610209845593743
2354,0.37,0.0005237929200555547,0.0006130694075534571,0.050963221129102676,1000,0,0.3,0,1000,1019656434,0.4702148097800395,0.47021480978003816
2355,0.135,0.00018599382559469912,0.0017880909192855565,0.04704689790615735,1000,0,0.3,0,1000,789017320,0.07712263355115352,0.07712263355115263
2356,0.654,0.0007497805282261627,0.00013658377880909622,0.03546611649163833,1000,0,0.3,0,1000,890984838,0.8091497863398188,0.8091497863398198
2357,0.203,0.0030202549750015795,0.0015302821561942181,0.05343866943458908,1000,0,0.3,0,1000,1087381103,0.34728647892975084,0.34728647892974973
2358,0.606,0.00029985950486377533,0.00017209475401125385,0.061421271647357556,1000,0,0.3,0,1000,297747748,0.751565569920455,0.7515655699204462
2359,0.021,1.4631613174387326e-06,0.0037241459024477397,0.03987489108368325,1000,0,0.3,0,1000,1851996514,0.020351840677092083,0.020351840677092618
2360,0.974,0.001877876527285327,1.356058026757978e-06,0.043771797538227575,1000,0,0.3,0,1000,1236906139,0.7196987972230877,0.7196987972230937
2361,0.107,0.0009655297111220706,0.0019455853344152452,0.038007886200369434,1000,0,0.3,0,1000,354998703,0.15723514401706898,0.1572351440170689
2362,0.088,0.0002081218330918233,0.001970476040028868,0.039181858018527915,1000,0,0.3,0,1000,1799863777,0.11662900765024921,0.11662900765024943
2363,1.0,0.00035213110811171955,7.690836995033479e-07,0.060866277983772865,1000,0,0.3,0,1000,117106249,0.8625404590868414,0.8625404590868493
2364,0.443,6.199022243857932e-06,0.00048270790776649974,0.03716583739825374,1000,0,0.3,0,1000,1877004540,0.41496918833326535,0.41496918833326824
2365,0.412,1.873698008025837e-05,0.0005626215274997515,0.04126701670541155,1000,0,0.3,0,1000,1758864865,0.38682598718953765,0.38682598718953753
2366,0.161,1.129448557291024e-05,0.001527173250009617,0.07821032183481202,1000,0,0.3,0,1000,1940901432,0.1353120370023193,0.13531203700232
2367,0.434,0.0017753547394674385,0.0005423950305248892,0.04246012330911508,1000,0,0.3,0,1000,1605642647,0.6150883847477739,0.6150883847477739
2368,0.367,0.0008262066640982724,0.0006132531787058637,0.0477199665246405,1000,0,0.3,0,1000,846962468,0.504551625612334,0.5045516256123306
2369,0.075,2.329957116131709e-09,0.002308943659199314,0.05564070636413898,1000,0,0.3,0,1000,861180067,0.06344635191183105,0.06344635191182975
2370,0.266,0.0017978754672541841,0.0011895600137582507,0.05655902513559363,1000,0,0.3,0,1000,265483530,0.3793296174897526,0.379329617489757
2371,0.92,1.1385273492869885e-06,1.7124356090914006e-06,0.03781765675533355,1000,0,0.3,0,1000,452375986,0.9338235907574877,0.933823590757485
2372,0.29,0.00040558124483913716,0.000986989262515392,0.07611760616738761,1000,0,0.3,0,1000,1697762992,0.32756167399642666,0.32756167399642666
2373,0.82,3.691875460432037e-05,3.7729642490269555e-05,0.04943526273445098,1000,0,0.3,0,1000,705256409,0.7496071209045951,0.7496071209045996
2374,0.937,0.0005385125311684336,9.787901882996053e-06,0.04626996617414603,1000,0,0.3,0,1000,1145181723,0.7279113080588926,0.7279113080588895
2375,0.611,0.00034300777356510714,9.160275033992527e-05,0.02513140594777985,1000,0,0.3,0,1000,817316080,0.5191797211389764,0.5191797211389766
2376,0.407,0.00045556409291558353,0.0005979758477433483,0.02555503026949424,1000,0,0.3,0,1000,786012305,0.43892906259940245,0.43892906259940145
2377,0.893,8.463451846907333e-06,1.3679552847256637e-05,0.03698682636184214,1000,0,0.3,0,1000,997383066,0.9004363044857056,0.90043630448571
2378,0.675,0.0018452328541996854,0.00013983570283848668,0.06216417192973078,1000,0,0.3,0,1000,404090663,0.9980736906102978,0.9980736906102883
2379,0.506,0.0013973380590246443,0.00039662978943644234,0.055746373455990095,1000,0,0.3,0,1000,551229953,0.7105257770630065,0.7105257770629925
2380,0.598,0.00013043692829672882,0.00021556305195102876,0.04644847145001341,1000,0,0.3,0,1000,840795730,0.6553566007691585,0.6553566007691531
2381,0.644,0.001457625081351832,0.0001772399212240927,0.04385509342374294,1000,0,0.3,0,1000,179851740,0.36651626668931625,0.36651626668931214
2382,0.038,0.0010534893569488224,0.00311996942423598,0.05412686006554068,1000,0,0.3,0,1000,204153694,0.06901755526744502,0.06901755526744659
2383,0.751,1.0853969016899612e-06,6.61464871107853e-05,0.06171280185883754,1000,0,0.3,0,1000,1666818245,0.7253820117287569,0.7253820117287607
2384,0.974,0.0007028979791149359,3.191613973108076e-09,0.04487183814568452,1000,0,0.3,0,1000,330724931,0.8030348459539384,0.803034845953949
2385,0.707,0.0025085287180981464,6.879554262162468e-05,0.04632901178948534,1000,0,0.3,0,1000,679644935,0.9801096105221112,0.9801096105221155
2386,0.558,0.00043757108246444965,0.0002944006849091574,0.040480597762852955,1000,0,0.3,0,1000,521591129,0.6398426323281869,0.6398426323281818
2387,0.644,0.000564895263269416,0.00018408911937628503,0.07513907059073688,1000,0,0.3,0,1000,1649983588,0.814938279338965,0.8149382793389691
2388,0.436,0.00015836817470293862,0.00047343270469479837,0.03956941808660519,1000,0,0.3,0,1000,1224961433,0.47601182297169864,0.4760118229716942
2389,0.006,2.7567534806038907e-06,0.005341719089149155,0.031690440650949725,1000,0,0.3,0,1000,1948337453,0.005646186127838296,0.005646186127838075
2390,0.223,0.0011574388861771423,0.001397181281514115,0.08713263561614337,1000,0,0.3,0,1000,1617095470,0.30904127952937027,0.30904127952937027
2391,0.006,0.00015361461811935762,0.005286025822632157,0.03260854362657595,1000,0,0.3,0,1000,1994207325,0.004172691258251182,0.004172691258251324
2392,0.951,0.000178605715788982,3.3622337868299823e-06,0.05595327733351574,1000,0,0.3,0,1000,2042151767,0.9390579917297357,0.9390579917297361
2393,0.726,0.00030833020808029854,0.00012905205899982342,0.04536785198629267,1000,0,0.3,0,1000,1270856805,0.7661879572955055,0.7661879572955053
2394,0.155,2.2320516081308917e-05,0.0015256990788253821,0.07930912292924353,1000,0,0.3,0,1000,2067002171,0.10891547127595369,0.1089154712759513
2395,0.177,1.6764759982468291e-06,0.0011957582049638704,0.057084818742270116,1000,0,0.3,0,1000,1992668752,0.18545486193382293,0.18545486193382157
2396,0.216,0.000957109838850223,0.0013940988098916085,0.04132355698787382,1000,0,0.3,0,1000,1355328371,0.25095356848153044,0.2509535684815334
2397,0.695,0.000120175007583323,0.00011258956652404617,0.07188959254872052,1000,0,0.3,0,1000,644604477,0.5611938156429339,0.5611938156429368
2398,0.216,0.0027691537248981657,0.0014395093554253613,0.048569812585575134,1000,0,0.3,0,1000,16085700,0.04696055225498256,0.046960552254983794
2399,0.381,0.0017367590166667002,0.0006124131256332044,0.024970972554841042,1000,0,0.3,0,1000,628675233,0.21871701854824424,0.2187170185482434
2400,0.11,0.011470656723539419,0.046813570345535016,0.11774586265546227,50,0.1,0.3,0,1000,323672003,0.12506367665329338,0.1250636766532934
2401,0.585,6.293606856633271e-05,0.002826590089229142,0.06567006621318627,50,0.1,0.3,0,1000,1931310255,0.672321469792218,0.6723214697922191
2402,0.312,0.02924308358132477,0.021575306375252512,0.04260303174878055,50,0.1,0.3,0,1000,983343362,0.37604405739202695,0.3760440573920265
2403,0.972,0.0742178121163588,0.0008286528271271854,0.07421781566469732,50,0.1,0.3,0,1000,18978686,0.6409045474778221,0.6409045474778228
2404,0.382,0.046412832157553985,0.019337097594382957,0.045112919959097386,50,0.1,0.3,0,1000,1136612079,0.457111748863692,0.45711174886369066
2405,0.52,0.0020893835668421845,0.005443709062237123,0.05307613204123729,50,0.1,0.3,0,1000,509210806,0.47873232658599496,0.47873232658599496
2406,0.04,0.01505047100131629,0.07474496449999901,0.002803341954080052,50,0.1,0.3,0,1000,1968836861,0.02201895984952563,0.02201895984952589
2407,0.509,0.03482541393510796,0.010480373595289527,0.01089152792351844,50,0.1,0.3,0,1000,1920254670,0.506885638022858,0.506885638022858
2408,0.09,0.0007714474850502029,0.047828741296270794,0.0007714474850502029,50,0.1,0.3,0,1000,1352180696,0.08150414610593194,0.08150414610593174
2409,0.864,0.03621396875821137,0.0004915907866516189,0.0006733045051490194,50,0.1,0.3,0,1000,394511775,0.820057175247904,0.8200571752479056
2410,0.301,0.0021195101237146963,0.019494347924211564,0.041576608831084494,50,0.1,0.3,0,1000,150591064,0.28508163575518286,0.28508163575518286
2411,0.256,0.0015816482997027537,0.029243083581324547,0.029378859937694957,50,0.1,0.3,0,1000,1987234503,0.13866565096771405,0.13866565096771513
2412,0.371,0.0012251303711842132,0.015122025920484172,0.20668898609606445,50,0.1,0.3,0,1000,1950587861,0.32513969482001137,0.32513969482001015
2413,0.68,0.010816741683445041,0.0020605333353944655,0.004093318314114636,50,0.1,0.3,0,1000,1692337330,0.6667172823738434,0.6667172823738445
2414,0.185,0.004629007386572681,0.02838557541183806,0.04260303174878055,50,0.1,0.3,0,1000,1266608689,0.2070797190525586,0.20707971905255784
2415,0.571,0.0011673051464006212,0.004634357655862842,0.07788038825995813,50,0.1,0.3,0,1000,1080413000,0.5007720105106449,0.5007720105106435
2416,0.143,6.16333263059321e-05,0.039783461297513534,0.025924000796056945,50,0.1,0.3,0,1000,93428516,0.09824561549078721,0.09824561549078738
2417,0.727,0.025923994547369378,0.0022243461164637157,0.025924024786490474,50,0.1,0.3,0,1000,318080582,0.5206372542404393,0.5206372542404407
2418,0.209,0.021062522535360007,0.029664927156802134,0.075531192108936,50,0.1,0.3,0,1000,107297184,0.27617273633775113,0.2761727363377516
2419,0.455,0.0001662870309901976,0.00975565710329196,0.16253470764494105,50,0.1,0.3,0,1000,1328459457,0.4061188612182687,0.4061188612182691
2420,0.48,1.2797351862658957e-05,0.01126161291729022,0.18586103174722723,50,0.1,0.3,0,1000,2055669258,0.34227842498486816,0.3422784249848698
2421,0.23,0.0006896067839676778,0.018576478156783316,0.00532221561026236,50,0.1,0.3,0,1000,1555036296,0.2774798691343973,0.27747986913439787
2422,0.992,0.012401235412527911,0.0007714474850497588,0.14654556478224368,50,0.1,0.3,0,1000,556222901,0.8470615481334198,0.8470615481334203
2423,0.324,0.0012072266433755807,0.01089152792351844,0.0033278950189558065,50,0.1,0.3,0,1000,722003956,0.3933476770123957,0.3933476770123955
2424,0.983,0.02434628147156237,0.0001195207308075652,0.05687808977625941,50,0.1,0.3,0,1000,1563092454,0.7871114453097637,0.7871114453097612
2425,0.802,0.08229637381418475,0.003424843559203361,0.043802421171251105,50,0.1,0.3,0,1000,1105517905,0.9191326754459329,0.9191326754459319
2426,0.346,0.015175199108341086,0.011472444411915306,0.1202946556285237,50,0.1,0.3,0,1000,1368181454,0.1643158252378972,0.16431582523789695
2427,0.707,0.03832824000693302,0.004815239215887002,0.057980249384337545,50,0.1,0.3,0,1000,788020519,0.2832876109818424,0.28328761098184135
2428,0.612,0.01687430942845758,0.0031860825569568485,0.05075830286046745,50,0.1,0.3,0,1000,1202049569,0.8550964709334223,0.8550964709334229
2429,0.267,0.003110148099007004,0.02378616573995851,0.061288582138829595,50,0.1,0.3,0,1000,1821903612,0.24618776369024137,0.24618776369023954
2430,0.974,0.010043450079540661,0.0011848371952913883,0.004959304185708557,50,0.1,0.3,0,1000,1403021026,0.7304802785287838,0.730480278528785
2431,0.73,0.010689532408294289,0.0020898599486842695,0.057712412730618334,50,0.1,0.3,0,1000,421073183,0.5287457998851945,0.5287457998851944
2432,0.523,7.060371054912196e-06,0.010178050077582768,6.5222987530866305e-06,50,0.1,0.3,0,1000,1003272091,0.4170756107443935,0.41707561074439303
2433,0.994,0.0005514989777809509,0.0011848371952911663,0.010528954894380105,50,0.1,0.3,0,1000,2075130765,0.7630494578244323,0.7630494578244319
2434,0.603,0.0011544640047954635,0.010528954894380105,0.057712412730618334,50,0.1,0.3,0,1000,950626608,0.3469954850660545,0.3469954850660534
2435,0.922,0.003689073730240189,0.0008253482912106147,0.04708794050193177,50,0.1,0.3,0,1000,693848593,0.7144033685100479,0.7144033685100475
2436,0.807,0.005064843272779895,6.794850402669361e-06,0.14238935312053902,50,0.1,0.3,0,1000,304789541,0.8003414714719219,0.8003414714719219
2437,0.955,0.021575306375252734,6.690536374809319e-06,0.2810213695562871,50,0.1,0.3,0,1000,958902436,0.3868140027629611,0.3868140027629605
2438,0.692,0.007566438107134088,0.004689455997119785,0.01089152792351844,50,0.1,0.3,0,1000,549028766,0.6368805189181179,0.636880518918119
2439,0.756,0.0742160622777992,0.0020898599486842695,0.017963425031809366,50,0.1,0.3,0,1000,337331942,0.4486107721148396,0.44861077211483746
2440,0.206,0.007030693982468583,0.032973627273296335,0.17290064925862336,50,0.1,0.3,0,1000,1845879775,0.19264985580668254,0.1926498558066827
2441,0.883,0.017963425031809366,6.421598533201678e-05,0.10044694947341715,50,0.1,0.3,0,1000,427967243,0.7202508284920179,0.7202508284920178
2442,0.364,0.009463990127398625,0.013822982330236822,0.006180638406189987,50,0.1,0.3,0,1000,953430045,0.3907465024231185,0.39074650242311815
2443,0.375,0.0014739446317908467,0.011470656723539197,0.05828778873612517,50,0.1,0.3,0,1000,2141243674,0.3216857653697995,0.3216857653697999
2444,0.303,0.00033622796771437535,0.016874316656888988,0.16019606182720114,50,0.1,0.3,0,1000,31881291,0.2147600095853853,0.2147600095853853
2445,0.439,0.02869803697563378,0.018576478156784537,0.04207722084430521,50,0.1,0.3,0,1000,1474739132,0.41880739226367614,0.4188073922636767
2446,0.661,0.004629007386573125,0.002183293917236817,2.220446049250313e-16,50,0.1,0.3,0,1000,3129905,0.7147967472717969,0.7147967472717964
2447,0.577,0.026719971409271737,0.009301265211454468,0.043711937370902954,50,0.1,0.3,0,1000,1847541219,0.6314432249390887,0.6314432249390891
2448,0.574,0.0046343576557362764,0.004634357655863286,0.09703783035511959,50,0.1,0.3,0,1000,109537332,0.70759433446803,0.70759433446803
2449,0.254,6.293606856599965e-05,0.021449785492794415,0.055560661481945495,50,0.1,0.3,0,1000,1186105693,0.22773582512923063,0.22773582512922952
2450,0.475,0.0008286528271271854,0.009485437932265306,0.01177466488726664,50,0.1,0.3,0,1000,1871059500,0.4127632170530201,0.412763217053021
2451,0.318,0.05253657794822575,0.01677624414224055,0.03482538585655204,50,0.1,0.3,0,1000,1569585237,0.49133056981124457,0.49133056981124557
2452,0.939,0.013933465428497271,0.00048535149460315896,0.0006604191775718693,50,0.1,0.3,0,1000,1922599686,0.8360637001555216,0.8360637001555222
2453,0.129,0.0050648432696347445,0.03135371538478382,0.021449785498283802,50,0.1,0.3,0,1000,1138716743,0.12031527488405439,0.12031527488405389
2454,0.105,0.0021934780164873935,0.03811265781851758,0.0711014149530459,50,0.1,0.3,0,1000,1236254961,0.12570302093327626,0.1257030209332764
2455,0.005,0.0012542665419543741,0.11892940184641565,0.07540025873635448,50,0.1,0.3,0,1000,362075324,0.0016902426183356225,0.0016902426183356225
2456,0.825,2.220446049250313e-16,6.794850402669361e-06,0.0011619102115973945,50,0.1,0.3,0,1000,1705070030,0.9825060746911576,0.9825060746911574
2457,0.521,0.04202864413964991,0.00973554124336351,0.01933709759471114,50,0.1,0.3,0,1000,716277828,0.2708815037415586,0.27088150374155934
2458,0.089,0.013639003141837747,0.05625981511044997,0.02838558091022325,50,0.1,0.3,0,1000,2058607136,0.028405109236652678,0.028405109236652532
2459,0.774,0.07540025945533901,0.004738798753085138,0.14370951297367007,50,0.1,0.3,0,1000,927724384,0.6308099743026534,0.6308099743026521
2460,0.207,0.01859696516816789,0.042077220844304986,0.2077220986645555,50,0.1,0.3,0,1000,786731474,0.20073721729847657,0.2007372172984763
2461,0.589,0.029243083581382168,0.005047262580820222,0.07531321250465506,50,0.1,0.3,0,1000,1186964875,0.8873478430550696,0.8873478430550688
2462,0.367,0.003804624257088718,0.01512202592048395,0.043560208583490634,50,0.1,0.3,0,1000,1911856714,0.3717852476743747,0.37178524767437526
2463,0.611,0.0011671000946533727,0.0012072266433755807,0.03433823446872364,50,0.1,0.3,0,1000,2028037484,0.8238064779659882,0.8238064779659893
2464,0.519,6.900767449469214e-06,0.006433329917121422,0.05307613204123718,50,0.1,0.3,0,1000,1451395288,0.5160431432203212,0.5160431432203223
2465,0.086,0.029049405541891282,0.05731681074410433,0.029049405536317074,50,0.1,0.3,0,1000,1261185729,0.019259423482580272,0.01925942348258044
2466,0.4,0.00016921692022442425,0.012999414199047044,0.02649411668153534,50,0.1,0.3,0,1000,1032083577,0.37884763043994285,0.37884763043994474
2467,0.956,0.021354011648053395,0.0005577155975298176,0.06531284064160303,50,0.1,0.3,0,1000,823818572,0.5784732381735209,0.5784732381735214
2468,0.356,0.00019710938548611612,0.013822982330240152,0.013857749599191616,50,0.1,0.3,0,1000,1893697377,0.3438360691640695,0.3438360691640685
2469,0.696,0.001778186344668753,0.0014854156602819302,0.139128281589865,50,0.1,0.3,0,1000,244663755,0.8549765140474512,0.85497651404745
2470,0.074,0.024861942900291978,0.05337439369890662,0.024861942900307632,50,0.1,0.3,0,1000,1936127654,0.09082925997461372,0.0908292599746133
2471,0.559,0.042077220844304986,0.004738798753085138,0.0009093349068933776,50,0.1,0.3,0,1000,180275837,0.61199175180718,0.6119917518071791
2472,0.101,0.0003602169151873946,0.0457402815484772,0.09675856403744909,50,0.1,0.3,0,1000,94155768,0.053786561861731134,0.053786561861730996
2473,0.42,0.002183293917236595,0.011579774083691152,0.051308265732878056,50,0.1,0.3,0,1000,590903885,0.42688697482925764,0.42688697482925675
2474,0.716,0.021354011970819653,0.005069883021186605,0.008167709317085436,50,0.1,0.3,0,1000,2136084014,0.6540926784568202,0.6540926784568222
2475,0.729,0.06055596708893629,0.003667632991616432,0.041183742392446265,50,0.1,0.3,0,1000,2020896271,0.30418698787557585,0.3041869878755756
2476,0.334,0.04370834639065735,0.02106252253535934,0.026323255826977032,50,0.1,0.3,0,1000,1387839240,0.3792212151625842,0.37922121516258267
2477,0.687,0.001500827520291459,0.0058740340241885125,0.02924308358035488,50,0.1,0.3,0,1000,687726766,0.4900409524133612,0.49004095241336054
2478,0.471,0.005650960116841519,0.010178050077581324,0.1202946556285237,50,0.1,0.3,0,1000,1292177853,0.24825957395209974,0.2482595739520998
2479,0.92,0.016776244142125196,0.0013035243937421503,0.0247562393891938,50,0.1,0.3,0,1000,2000761402,0.6282072240410665,0.6282072240410642
2480,0.218,0.0015813524287453529,0.01949209692747278,0.07453895097470431,50,0.1,0.3,0,1000,652991349,0.28029256512859946,0.28029256512859846
2481,0.141,0.009847018750615222,0.04202864413949736,0.019021091354012976,50,0.1,0.3,0,1000,1568989910,0.06667438708915713,0.06667438708915688
2482,0.636,0.005064843272779784,0.0014877340595530475,0.021449785492794637,50,0.1,0.3,0,1000,1404947174,0.6792271959640874,0.6792271959640883
2483,0.337,0.0012542665419547072,0.01157977408369959,0.09458188190553152,50,0.1,0.3,0,1000,246565789,0.4159419231123098,0.4159419231123106
2484,0.463,0.004634357655833088,0.004634357655863508,0.01074265980231659,50,0.1,0.3,0,1000,1405463241,0.5350324640635749,0.535032464063574
2485,0.177,0.009301265211454912,0.0221933258890874,0.01147069164046266,50,0.1,0.3,0,1000,273727274,0.18719207482345712,0.18719207482345693
2486,0.755,0.0745389509739488,0.004629007386572015,0.029378778731638744,50,0.1,0.3,0,1000,1626235085,0.905052364505729,0.9050523645057265
2487,0.776,2.8963661407477304e-05,0.00431184780020466,0.03482538585655226,50,0.1,0.3,0,1000,1117000189,0.5964026921237247,0.5964026921237225
2488,0.208,0.00012940572436681563,0.02632325582697692,0.013466777917369832,50,0.1,0.3,0,1000,1778302360,0.18155535876922096,0.181555358769222
2489,0.998,0.010480373595289305,0.0008253482912106147,0.05771241273061811,50,0.1,0.3,0,1000,1334194138,0.9999999999999982,0.9999999999999993
2490,0.554,0.01616797061740549,0.00504726258028243,0.009735912374354228,50,0.1,0.3,0,1000,680833258,0.48477552786102607,0.4847755278610244
2491,0.765,0.0012072266433750256,0.0046343576557362764,0.1296376237442004,50,0.1,0.3,0,1000,1336260497,0.6346318298964073,0.6346318298964073
2492,0.618,0.0011848371952913883,0.0020898599486847136,0.057712412729726936,50,0.1,0.3,0,1000,1821770764,0.6433111853767439,0.6433111853767438
2493,0.35,0.007564591003657806,0.01147069164046266,0.021062522535356898,50,0.1,0.3,0,1000,1219256805,0.3177927278042745,0.31779272780427326
2494,0.996,0.05805791575277608,0.000916550077871503,0.007226896276619099,50,0.1,0.3,0,1000,1148327829,0.9541220510254091,0.9541220510254085
2495,0.465,0.0007936108618413762,0.0050648432696347445,0.03929267916382617,50,0.1,0.3,0,1000,2069468024,0.52248802118057,0.5224880211805693
2496,0.416,0.010178050077583212,0.01802599523465309,0.005047262580723744,50,0.1,0.3,0,1000,149408097,0.24537869075002738,0.2453786907500265
2497,0.383,0.03832828393412635,0.01612823408005215,0.039552008926031834,50,0.1,0.3,0,1000,1494584681,0.1420934704379247,0.1420934704379259
2498,0.783,0.007490166058430225,0.0020893835668419625,0.05706602560458707,50,0.1,0.3,0,1000,2107414296,0.8454486743906418,0.8454486743906411
2499,0.73,0.004022787280168139,0.00280334195407983,0.0009093349070682377,50,0.1,0.3,0,1000,1139269398,0.6841732287591302,0.6841732287591327
2500,0.384,0.0011619102115968394,0.005991707174444749,0.018823158596708245,100,0.1,0.3,0,1000,2001385685,0.3326804901763114,0.3326804901763123
2501,0.074,0.0002966060686372396,0.027097904138226547,0.02375136988298099,100,0.1,0.3,0,1000,1135048966,0.04815250272626228,0.04815250272626213
