,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,y_in_c,num_perms,random_seed,p_pc_pearson,p_pc_spearman
554,0.006,1.5324498815583176e-05,0.0769099392522904,0.017106716411532386,100,0.1,0,0,1000,1919655771,0.005158390506164726,0.00455089167180764
555,0.457,0.004557043162430108,0.005923898453321419,0.012190932024164991,100,0.1,0,0,1000,123639718,0.48191075704067454,0.48450597119132377
556,0.634,0.0078040620758278445,0.0021410644436804516,0.03342593753934886,100,0.1,0,0,1000,1454391218,0.5661879450258354,0.5565209113392008
557,0.111,0.039197475597715914,0.026111264744932527,0.0033888320050311505,100,0.1,0,0,1000,504694713,0.084105133382011,0.01629559794162624
558,0.868,0.008564162820793753,0.0002914604605296356,0.004137046714220327,100,0.1,0,0,1000,455818541,0.9085700165448116,0.8973254255661403
559,0.699,0.0034315221019602937,0.0015561578740990178,0.04284936274660389,100,0.1,0,0,1000,426902541,0.6280912430757499,0.6308079098686062
560,0.168,0.04363514058975382,0.01853730988084945,0.0023770597409124017,100,0.1,0,0,1000,350319180,0.20045190669676097,0.2815010400271481
561,0.992,0.0006808480594321376,2.183111489029166e-06,0.00010061252197290926,100,0.1,0,0,1000,1857169275,0.9865809558984472,0.8798579451689739
562,0.966,0.026169359914923085,2.255564363973228e-05,0.004469841860734625,100,0.1,0,0,1000,759898229,0.8873316947432279,0.6672054079694535
563,0.523,0.008019228838216153,0.003971718598337226,0.010564204000100386,100,0.1,0,0,1000,1216062749,0.4761211381264896,0.5139087777333409
564,0.392,0.0067147911610108135,0.007250925114789086,0.011541660446154345,100,0.1,0,0,1000,1024420632,0.440244946001091,0.35309111637185464
565,0.937,0.045850354387828696,7.571321271959697e-05,0.020445033053945516,100,0.1,0,0,1000,785680002,0.6983651390630373,0.5653476487497614
566,0.855,0.003214628345521331,0.00040654383634375346,0.008781986521214313,100,0.1,0,0,1000,1909218476,0.8103993437368553,0.43432412321593983
567,0.017,0.012388827056485141,0.05173170854262321,0.012383046124099573,100,0.1,0,0,1000,1291501415,0.0278075776605708,0.05707832516680806
568,0.352,0.002505008723186597,0.008430523782920973,0.013318986601777771,100,0.1,0,0,1000,1472612256,0.39032807502519995,0.1834166185543509
569,0.411,0.021699458186950737,0.0063922525487373205,0.0072434551159124005,100,0.1,0,0,1000,1932272041,0.4894208130929697,0.7299437608174841
570,0.21,1.8056824124812465e-06,0.015592505907389587,0.008129311501151704,100,0.1,0,0,1000,183040085,0.21616693904162987,0.349097754951594
571,0.629,0.023052345660984352,0.0027147142254131396,0.014047577897474905,100,0.1,0,0,1000,101669644,0.7045538512115493,0.4893536430861296
572,0.952,0.019357813419939585,3.310101016207323e-05,0.009251960718413499,100,0.1,0,0,1000,1149684335,0.8629425967676532,0.8039784083980168
573,0.319,0.04001614764046757,0.011654633436536277,0.060754387143714284,100,0.1,0,0,1000,2047651781,0.5130076719407843,0.3318391176396359
574,0.127,4.937277547201191e-05,0.02380850400721879,0.0049804344165065295,100,0.1,0,0,1000,1247622947,0.12529035656766274,0.2451262338773739
575,0.142,7.475046860494494e-06,0.023935152239456525,0.00831393837236949,100,0.1,0,0,1000,2017395404,0.12473133387059437,0.03468117445930845
576,0.045,0.0008353730887395994,0.03784047255893941,0.06421263698205704,100,0.1,0,0,1000,1512821439,0.05623951894367927,0.07690169258911261
577,0.707,3.318424401932418e-08,0.0015828545932562443,0.0199314820997325,100,0.1,0,0,1000,38957803,0.6940488299346711,0.7632073120096854
578,0.882,0.0002432136195247292,0.00023292429550703098,0.002395575570337649,100,0.1,0,0,1000,875219032,0.8751335696475937,0.5292914633982317
579,0.149,0.0009220214703308249,0.024656176354702852,0.015434859443276716,100,0.1,0,0,1000,1141069783,0.11121199901310329,0.19246199712365017
580,0.059,0.012733325833336973,0.033757797789507826,0.02237978566976495,100,0.1,0,0,1000,1697765002,0.08845773996367876,0.05332159074603026
581,0.241,0.0005178672971435372,0.013947324230549896,0.02153290780787598,100,0.1,0,0,1000,150792542,0.25078315267718165,0.45333481895299343
582,0.457,0.028162771109580764,0.00625953278642033,6.87008578581505e-07,100,0.1,0,0,1000,1019226188,0.4305011495955675,0.42335730631248314
583,0.481,0.0043546286435243164,0.004846555942730202,0.003945280910358173,100,0.1,0,0,1000,817720513,0.4739435118050116,0.2271963922588738
584,0.259,0.01751672279610883,0.013676273205302736,0.04835998319775636,100,0.1,0,0,1000,1594921887,0.34979875162910445,0.7276878488177174
585,0.378,0.01139462452088491,0.0075952993701697835,-2.1896475743687915e-09,100,0.1,0,0,1000,2130946257,0.38829664524715013,0.5260820390065353
586,0.322,0.004308520578787722,0.00984609872615494,0.004419030999498363,100,0.1,0,0,1000,429952335,0.3460268802315074,0.37869837777308324
587,0.321,0.008839193114474342,0.010014674598979756,0.07311667423094592,100,0.1,0,0,1000,450330101,0.22611973842096642,0.20464381733285372
588,0.44,0.0012990107394713624,0.005940014325145904,0.00027319460224706216,100,0.1,0,0,1000,6119380,0.45085051160686684,0.31261580973080566
589,0.325,0.009603777796494906,0.010175481985924217,0.00034185159004929133,100,0.1,0,0,1000,1568958217,0.32697938155786366,0.5970903292663347
590,0.72,3.0363703663827124e-05,0.0014721765038930856,0.026264597034866166,100,0.1,0,0,1000,1756838687,0.7090316068279581,0.8950213998350908
591,0.826,5.7353806497073556e-05,0.0005455919079758731,0.03460415157459695,100,0.1,0,0,1000,725387265,0.8063616210993945,0.7688927085336603
592,0.802,0.0070037671773919286,0.0008019836044701467,0.0026779733048841736,100,0.1,0,0,1000,461122186,0.751701663117964,0.7422320227971172
593,0.608,0.0020757909610109593,0.0026764353842702038,0.08694799670951758,100,0.1,0,0,1000,1824225633,0.6761021587411689,0.5331774787115444
594,0.235,0.012257294315077272,0.015548626095576501,0.11921290289617126,100,0.1,0,0,1000,1745691250,0.3508551732896129,0.7694319350959855
595,0.397,0.0011210814110489409,0.007422225395974147,0.10090584384452006,100,0.1,0,0,1000,1204894091,0.3414093581445342,0.24279027687240307
596,0.882,0.04980630963403154,0.0003068159795271974,0.057934151740367756,100,0.1,0,0,1000,248682476,0.5576648231831445,0.9688118580929563
597,0.895,0.007145835454634875,0.00017107375593539142,0.00866868651197017,100,0.1,0,0,1000,639511293,0.8348110828439488,0.2884526562638192
598,0.992,0.001792399479186968,4.92376911576109e-07,0.010450737954299183,100,0.1,0,0,1000,2071961468,0.9766582248284599,0.8924404491472957
599,0.667,0.010132226571411107,0.002496622187951436,0.0005709707545009657,100,0.1,0,0,1000,1967147732,0.6093750882654493,0.4221324587065268
600,0.007,0.0027204934302711425,0.013601851437476942,4.8216226588682076e-05,500,0.1,0,0,1000,507577167,0.00883905798964725,0.009952674745983069
601,0.038,0.0011902443335604085,0.008833822932235003,0.0038942819256797545,500,0.1,0,0,1000,89551625,0.0391103881940427,0.05243130772632363
602,0.581,0.0013246414521096428,0.0005754778356915624,0.0005836368880539622,500,0.1,0,0,1000,2045027796,0.6043954759944877,0.8450197156857355
603,0.98,0.006533103127501216,1.0057098903670791e-06,0.014424239150379159,500,0.1,0,0,1000,152873852,0.8423373441530377,0.9478834706972215
604,0.488,0.001453693202331685,0.000894696880657686,0.00024304144074560607,500,0.1,0,0,1000,1572163275,0.49635915532207364,0.5173699518891168
605,0.585,0.00021962310825185405,0.000560575299915822,0.006933926104789934,500,0.1,0,0,1000,1689490534,0.5812880085450821,0.2595067647498293
606,0.367,0.011559070002634897,0.0015221342542628413,0.00010725900878982841,500,0.1,0,0,1000,1519257227,0.39371499216114547,0.6933763751667417
607,0.231,0.004210997789748427,0.0029044612411311954,0.0009448307321884286,500,0.1,0,0,1000,2011979477,0.24367209773102044,0.3213506621169444
608,0.746,1.136210798780013e-07,0.0002167847596616923,0.002169649034013399,500,0.1,0,0,1000,1979140600,0.7424724993259071,0.9542753868302138
609,0.192,0.001363113707552266,0.003301638564557452,0.0007702069920971777,500,0.1,0,0,1000,511685193,0.2061385227601026,0.31827445665576876
610,0.863,0.00040598191336804756,5.3868775537257996e-05,0.0009042873736432311,500,0.1,0,0,1000,1703973369,0.8610363609628492,0.700541466531131
611,0.239,0.0017500160127565945,0.002789787156604384,9.758173034501993e-05,500,0.1,0,0,1000,1547587290,0.24184507870711244,0.36429462346796204
612,0.252,0.00021621716382314027,0.0022382694808452674,4.837682262592846e-05,500,0.1,0,0,1000,642323093,0.29046901021500343,0.6441066831748626
613,0.73,0.00017246975878804083,0.0002598602169253672,0.0004594612345232285,500,0.1,0,0,1000,570612491,0.7236084035898798,0.7803281097434968
614,0.273,0.004809037256482074,0.0023809983119262856,0.003548831482511061,500,0.1,0,0,1000,1345017277,0.31098361737891345,0.2290674185845603
615,0.61,0.0004166248863609612,0.000505482727904405,0.0011734799549316666,500,0.1,0,0,1000,1072938373,0.6062903419649324,0.781607394926789
616,0.979,0.00039680483941462175,2.82475158996931e-06,0.0007285047815078771,500,0.1,0,0,1000,357392131,0.9782382039137285,0.9496598607178182
617,0.966,0.0010686068831226025,3.0854149192238722e-06,0.0031729176162547112,500,0.1,0,0,1000,1407933093,0.9968365439633555,0.7447431864618723
618,0.211,0.006104282950517348,0.0029999546654887466,0.00015685216425165294,500,0.1,0,0,1000,872082236,0.22853539828657798,0.4814201473990757
619,0.006,0.01346471721107334,0.014535284647497204,1.82315512620157e-06,500,0.1,0,0,1000,1297818558,0.006702434911254136,0.01959459537343756
620,0.508,1.462860035494895e-05,0.000834777029231959,0.004791832896445025,500,0.1,0,0,1000,595888875,0.5221232056544419,0.5835992643197969
621,0.838,0.001285158406764464,7.975156117301374e-05,0.0013445376250396102,500,0.1,0,0,1000,2006685884,0.8621701782374462,0.8042490357040153
622,0.904,5.399923223292635e-05,3.0008612252441225e-05,0.0008509346074527802,500,0.1,0,0,1000,1208686437,0.9060754537020708,0.7318201888422305
623,0.118,0.003884804733630509,0.0047066674469512515,0.0026330747015170797,500,0.1,0,0,1000,1105293837,0.11125768132787596,0.10767928308995932
624,0.346,0.0003771486782787603,0.001475977574244447,0.009462203120220614,500,0.1,0,0,1000,760195150,0.41057267839433575,0.6579786579702982
625,0.086,0.0024206926475023316,0.005902292590566294,0.003288956970926238,500,0.1,0,0,1000,178008304,0.09621036394111412,0.024460776070540816
626,0.459,0.0008501295883784898,0.0011862883170182803,0.0004391021321104027,500,0.1,0,0,1000,1182729508,0.4355140433420466,0.6127284889430162
627,0.946,0.0001691045853484674,7.265100805953217e-06,0.001938197148266596,500,0.1,0,0,1000,1470347154,0.943131283653774,0.9576873069416765
628,0.505,0.001844787624591837,0.00102570716973871,0.0001432505938909756,500,0.1,0,0,1000,210729067,0.46921586480682453,0.491501196071654
629,0.2,0.0019497712220797325,0.0034480659829845273,0.00015139757782678398,500,0.1,0,0,1000,1110590756,0.19345449915251992,0.14884251401242035
630,0.301,0.00030089141295441824,0.0022606399377321784,8.899791491834286e-05,500,0.1,0,0,1000,1159012759,0.29054214666642525,0.22938939746420134
631,0.602,0.013361823556227614,0.0004940576320063839,7.160803180417119e-07,500,0.1,0,0,1000,329280308,0.6167261025517158,0.34339427157741387
632,0.201,2.808082100924647e-05,0.003350805635337517,0.00027204957730297963,500,0.1,0,0,1000,513004005,0.19726818476324176,0.20714346496518332
633,0.57,5.449056065065516e-05,0.0006857034046827692,0.013283735798432228,500,0.1,0,0,1000,1878180269,0.545822481017374,0.6146367002446789
634,0.129,0.0003414129432435242,0.00433535163662091,0.004737214475477813,500,0.1,0,0,1000,2084960858,0.13450514916182896,0.06534790139230237
635,0.157,0.0007699024767687801,0.0036366802294718337,0.009780783882279986,500,0.1,0,0,1000,1835370378,0.16138493412710767,0.30501899913847064
636,0.34,0.0025187328126670128,0.00183945532232066,3.57479162271801e-06,500,0.1,0,0,1000,2106862114,0.3393522320157977,0.3665758971899028
637,0.688,0.010711476185072177,0.0003544617059948463,5.210699764657267e-05,500,0.1,0,0,1000,85845010,0.6623503324021358,0.6484857604088101
638,0.069,0.003823506355237205,0.0070138842937519374,0.0010470571530504236,500,0.1,0,0,1000,1020451773,0.05558426983732851,0.07006163563127626
639,0.76,0.004352214932844323,0.00021077255504531323,0.0001605513693185845,500,0.1,0,0,1000,415591053,0.7335901343154334,0.8486105505168923
640,0.882,0.005646483334888486,3.8342076281061566e-05,0.0003141250837700449,500,0.1,0,0,1000,1831321314,0.8687045901676697,0.6873966633381852
641,0.592,0.005308858255495208,0.0005005922760571435,0.0005573626335666493,500,0.1,0,0,1000,1221946590,0.6401683416439092,0.9333493604628593
642,0.536,9.301944445483379e-06,0.0007160923545564968,0.0005968204513671083,500,0.1,0,0,1000,1100554409,0.5499174333952153,0.33582557263797186
643,0.607,2.368669742258689e-05,0.000503094267473081,0.0007582434202594301,500,0.1,0,0,1000,284615424,0.6188096584586784,0.900203941295797
644,0.735,7.728190298983417e-05,0.00024243509421983944,0.0046091884064869415,500,0.1,0,0,1000,2033095401,0.7367511678582699,0.724662742074641
645,0.699,0.0012851411608038044,0.00030673426475624765,0.004229215139440412,500,0.1,0,0,1000,681876872,0.7310277826750409,0.92119697883598
646,0.21,0.0036471476726239738,0.0032177614681014877,0.001444419403886732,500,0.1,0,0,1000,1527428061,0.21959525062419427,0.8226879748973515
647,0.331,0.00021319993570456663,0.0020460827923063363,0.005087894000063153,500,0.1,0,0,1000,26891308,0.30302128393945715,0.6392753084686358
648,0.634,5.387181672922292e-05,0.0005349754340827628,6.733361057320586e-05,500,0.1,0,0,1000,1908639620,0.6070639541101424,0.7288314488612687
649,0.957,0.005332196702584557,5.157489406992788e-06,1.225388235548408e-06,500,0.1,0,0,1000,1897562770,0.9581653897970226,0.8539868143648479
650,0.424,0.003949824252441059,0.0013791088838009946,0.0003600342744911611,500,0.1,0,0,1000,988876307,0.3940274057425299,0.2628223572655393
651,0.735,0.000107689294411073,0.0001898875482154727,0.0007191331731575268,500,0.1,0,0,1000,1705563386,0.7546483353549372,0.4368137713409642
652,0.059,8.477251142502418e-06,0.006292506576316748,0.006165743062314877,500,0.1,0,0,1000,1897959083,0.07673863620627058,0.028792123370225655
653,0.497,0.002604874714346117,0.0008905814259775324,0.010753435090029906,500,0.1,0,0,1000,1755234810,0.5701779536560365,0.5683395418544799
654,0.095,0.00012019816819652807,0.005793006143960833,0.0006624577825737887,500,0.1,0,0,1000,2100329538,0.09030170249502621,0.18285995447588244
655,0.3,0.001222592209893958,0.0021947599081411084,0.003903283440491845,500,0.1,0,0,1000,1228627806,0.31478673668140716,0.5806178268867946
656,0.812,0.0003842646932361582,0.00011074091122165175,0.009223117140091053,500,0.1,0,0,1000,797344306,0.7880761433881184,0.8207515305765484
657,0.683,4.911519290484723e-05,0.0003182410956572568,1.778962038168075e-05,500,0.1,0,0,1000,806018414,0.6905298892511451,0.7218656415623789
658,0.448,4.3377732783511647e-07,0.0010998248439755276,7.284474603963531e-06,500,0.1,0,0,1000,1085951416,0.45982658881445304,0.7636363530592072
659,0.271,0.00251004761106588,0.0026542765132727686,0.0039847602659061065,500,0.1,0,0,1000,267562940,0.2756206400115458,0.270675021463276
660,0.929,0.001480005419695174,1.558448045058114e-05,0.0003477293572869966,500,0.1,0,0,1000,905099732,0.9184868316765477,0.8285213027408995
661,0.933,0.002229566492246593,1.4473307129669877e-05,0.004263710102164753,500,0.1,0,0,1000,776971844,0.9795157022684807,0.7150259014338594
662,0.228,0.0006488592827961215,0.002692083281652047,0.014260672935998198,500,0.1,0,0,1000,1031935181,0.27013288811094566,0.29021628217873113
663,0.952,0.0023109553241809078,1.023460255422659e-05,0.0002839365388075388,500,0.1,0,0,1000,315884992,0.9559621041327735,0.7847626018548355
664,0.441,0.0003497675201989958,0.0011200568246919618,0.010297258399129983,500,0.1,0,0,1000,1784170845,0.4760719311006437,0.24928428302315458
665,0.666,0.008933374985148124,0.0004136906413384489,0.004727914412986145,500,0.1,0,0,1000,1862006460,0.7343121769093575,0.9880746250893846
666,0.76,4.046873775442883e-05,0.00020071778297459097,0.00235701613304351,500,0.1,0,0,1000,1771543092,0.7476814577453381,0.7987964225971262
667,0.124,0.00014202553055819855,0.004864148256548906,0.0016979601663827948,500,0.1,0,0,1000,469668210,0.12186073142180551,0.04320689519164347
668,0.333,0.00014263672818193296,0.0018916976809636443,0.0016505814756505588,500,0.1,0,0,1000,868960133,0.3367806616789879,0.2741368841147715
669,0.997,0.002901084201270998,1.4910601975337556e-08,0.00012503806677899298,500,0.1,0,0,1000,1907407806,0.9924766429969147,0.8191364046532751
670,0.28,0.00015136865505027686,0.002348406298255057,0.0039032834405338113,500,0.1,0,0,1000,1770500053,0.2857461653841794,0.35670700401781885
671,0.489,0.002031880742692671,0.000954843837102537,0.0053895917168241825,500,0.1,0,0,1000,1350034292,0.4496143981663935,0.1525165557015018
672,0.532,0.0018105879789708235,0.0008288334439537914,0.0007689360702903825,500,0.1,0,0,1000,852788954,0.5059082618943681,0.7603594795094311
673,0.632,0.006356181010186868,0.0005028444912034136,0.00431497157437688,500,0.1,0,0,1000,361835191,0.6882293815664147,0.726359626866028
674,0.3,0.001113761723912532,0.0020594339942315854,0.00267394228970419,500,0.1,0,0,1000,1206862338,0.3255251582780706,0.12275563476048104
675,0.895,0.0027836704516056576,3.116411735026858e-05,0.008840372531072838,500,0.1,0,0,1000,828133093,0.8275207360698771,0.804418822846295
676,0.461,0.00019588497160394347,0.00107487171589693,6.846581061425994e-06,500,0.1,0,0,1000,425448013,0.46448152961776046,0.46957167478874895
677,0.759,1.5929248989854372e-06,0.00018698483944601385,0.006793537390499149,500,0.1,0,0,1000,495009661,0.7585262231523562,0.8633380784530982
678,0.23,0.006676403656398988,0.003016327197670088,0.001002569740997994,500,0.1,0,0,1000,1986031766,0.2380789729763157,0.39312461800261644
679,0.639,0.0003552676802519583,0.0004386058358398781,0.0004000200647779062,500,0.1,0,0,1000,766584091,0.6465190973774311,0.950616657622733
680,0.014,0.001776115782520793,0.01088121033906797,0.0006997943979918375,500,0.1,0,0,1000,1442212356,0.01850382130671311,0.021906238437502935
681,0.317,0.0009982198181128776,0.002280907393651721,0.001368538886132309,500,0.1,0,0,1000,1230647643,0.29682573720390626,0.032848415016048696
682,0.673,0.001962742837746223,0.00037257942408142064,0.00019722035884550682,500,0.1,0,0,1000,979836908,0.6583466688739987,0.7975551872506141
683,0.446,8.952283767993396e-05,0.00121024767690725,4.5119822719486e-05,500,0.1,0,0,1000,735472064,0.4373076412163115,0.26124007939551513
684,0.826,0.0044711521396073595,8.7550262121594e-05,0.004873255264050469,500,0.1,0,0,1000,580517590,0.8996587967298888,0.8834755302506981
685,0.001,0.0011848873940424332,0.02323238125665361,0.005917247713903673,500,0.1,0,0,1000,2022707039,0.0004991765062880592,0.0007895528809654718
686,0.082,1.1034297616507871e-05,0.005876389502119994,0.0004883594160881577,500,0.1,0,0,1000,2138629672,0.08735677801475354,0.12030625692589059
687,0.311,0.008634993385327694,0.002263354022733255,0.006201537355740361,500,0.1,0,0,1000,2065622747,0.2261940655807027,0.6031485839436865
688,0.987,0.003256572171673522,7.972178405202257e-07,0.006334455031240305,500,0.1,0,0,1000,184382510,0.9155410795013889,0.5406613124834171
689,0.909,7.858826701157007e-05,2.439101339357652e-05,0.00018551870231076073,500,0.1,0,0,1000,931702666,0.9104611483987937,0.6294650181539538
690,0.507,0.00031245253747347324,0.0008560933748626987,6.107535975541367e-05,500,0.1,0,0,1000,1098101445,0.516017972064351,0.586237186500872
691,0.1,7.84203690129548e-05,0.005830616277052281,0.0011179782051441434,500,0.1,0,0,1000,942805243,0.08930337485157885,0.03188562720928374
692,0.062,0.0023350469287580777,0.006951659801704202,0.012818375105875024,500,0.1,0,0,1000,337692034,0.04829007795205332,0.042239916944917015
693,0.306,9.495922496105536e-07,0.0022477970276075787,9.809959130557822e-05,500,0.1,0,0,1000,1425209944,0.29057216762186766,0.28136801754663404
694,0.07,0.0007284360189107053,0.00586631768705681,0.0060962228476908464,500,0.1,0,0,1000,1517363989,0.07970970823925105,0.226675395665906
695,0.636,0.0026731146589882293,0.000493311432885557,0.00031221648168078264,500,0.1,0,0,1000,2100416774,0.6087323343856074,0.35382200542787223
696,0.29,0.00022175224137566119,0.00224849546350403,0.003985913527558171,500,0.1,0,0,1000,678244977,0.298166374132421,0.2834559976681888
697,0.773,0.00037407063105143745,0.0001178634557981173,0.0006129288138572164,500,0.1,0,0,1000,1817663697,0.8157010878826975,0.4060188380790384
698,0.21,0.002197476812986321,0.003490644995604031,3.416137785927642e-05,500,0.1,0,0,1000,553362048,0.18887052698773438,0.14235318570438957
699,0.735,2.3619589577972278e-05,0.00022755778343075406,0.00017706781641435576,500,0.1,0,0,1000,1449876825,0.7377163649571636,0.5539905946012338
700,0.512,0.000992988670013184,0.0004634076698637468,0.0027279067771792676,1000,0.1,0,0,1000,120520673,0.46812723720909444,0.24416912817536537
701,0.005,0.0026016993718981363,0.010352286444347714,0.0043881050110360365,1000,0.1,0,0,1000,1624274262,0.0008915144872589856,0.00148627364973943
702,0.305,0.00019713742342652996,0.0009900638610043089,0.0019124205340953493,1000,0.1,0,0,1000,1782770214,0.32824537320688674,0.066236673921206
703,0.957,0.00015811790646558244,4.314022550411245e-06,0.004365012669335089,1000,0.1,0,0,1000,1202014852,0.9663268928320127,0.47225941070343325
704,0.137,0.0028052777835785303,0.0022667294662905846,0.0010133891739309009,1000,0.1,0,0,1000,998077734,0.1445091908315344,0.23486030112602094
705,0.171,0.00028926990945332687,0.001709774239320172,0.0003443370458412476,1000,0.1,0,0,1000,27033624,0.18845827075813312,0.07130164126611434
706,0.198,0.0035284917642948166,0.0016522860871176492,0.00017175479468178878,1000,0.1,0,0,1000,889265592,0.20637461472930235,0.2021727175960259
707,0.319,0.0030616457372516503,0.001088772192547438,0.009844959708172119,1000,0.1,0,0,1000,1044424085,0.36854674847628444,0.4486459143493242
708,0.385,1.3395181566511205e-05,0.0006827502417872111,0.0008215271566028859,1000,0.1,0,0,1000,1762926711,0.40765165383271995,0.5788209377698289
709,0.378,0.004200037355439279,0.0007712698522407413,0.0008057145604732918,1000,0.1,0,0,1000,2137953607,0.4086751472588398,0.6544481578983046
710,0.63,9.190019357130375e-05,0.00020588712995983638,3.232169305045218e-05,1000,0.1,0,0,1000,266754343,0.6494358404292762,0.5847834163510579
711,0.309,1.2578005337271492e-07,0.0010490733397322538,0.001604130836319162,1000,0.1,0,0,1000,1271621458,0.30596356926193,0.22151331157818793
712,0.363,0.0012360759672460642,0.0008104112744066194,0.0005060538299835882,1000,0.1,0,0,1000,428216523,0.35679948574967935,0.2667762507228634
713,0.892,5.6045066745724625e-05,1.9186827033390585e-05,0.001064197249601273,1000,0.1,0,0,1000,542873978,0.8848324011277546,0.8589396562615351
714,0.035,9.095336474929105e-05,0.0044347142675331686,0.00018361186568982557,1000,0.1,0,0,1000,286368658,0.034992948748392365,0.08802947006702895
715,0.62,0.003691319674733795,0.00025804759465120064,0.00309371201911246,1000,0.1,0,0,1000,789747339,0.5501517954688377,0.2960791274350474
716,0.022,0.0019016348543852146,0.004905880388581196,0.000169424584736233,1000,0.1,0,0,1000,2000294665,0.027764765522703422,0.03583563289488055
717,0.381,0.0024259225315317323,0.0007521004997349534,0.00012211332142486597,1000,0.1,0,0,1000,114150947,0.37785834093771287,0.21375330022509317
718,0.865,0.0002179441928878978,3.524246159058997e-05,2.343060788945195e-06,1000,0.1,0,0,1000,1939959149,0.8518119212248512,0.9568380243542427
719,0.741,0.00035852856651441556,0.00012099436892631932,2.9669028810075382e-05,1000,0.1,0,0,1000,1772767968,0.7262848314624485,0.6170166569572371
720,0.75,5.707549856992511e-05,9.900845666510616e-05,5.82855602648813e-06,1000,0.1,0,0,1000,2083321613,0.7530499104760204,0.7748173885651397
721,0.099,1.7833240664177907e-05,0.002550957950446797,0.001688404715635583,1000,0.1,0,0,1000,1619865133,0.10933156326296649,0.09621669347961319
722,0.615,0.00040229789212076206,0.00025063740925601596,0.0002586092841466714,1000,0.1,0,0,1000,217529771,0.6110427872883937,0.845327291851754
723,0.107,8.878876833118277e-05,0.002527803731649847,9.819264057686627e-05,1000,0.1,0,0,1000,741284311,0.11281395579110899,0.06456657969444192
724,0.022,0.00035483897321741953,0.0050286841691383755,7.576906202455547e-07,1000,0.1,0,0,1000,641640793,0.0249472638854241,0.024277476053040082
725,0.963,0.00012643514197152594,4.742304498983607e-06,0.0074267114191908234,1000,0.1,0,0,1000,535510321,0.9657457924038411,0.5379181147902762
726,0.267,0.000579347231212779,0.0012510606380946587,9.64357644051006e-06,1000,0.1,0,0,1000,1055640113,0.26477932246176916,0.27074228411457096
727,0.987,0.0009645361575811862,3.906184543600588e-07,0.00010047208474761593,1000,0.1,0,0,1000,2004365737,0.9913764789535704,0.783726994030638
728,0.809,0.00031212410546177516,7.624346115386871e-05,0.0034777389288068727,1000,0.1,0,0,1000,1855422532,0.7610288942330785,0.9007442108251895
729,0.349,0.0023515312653291653,0.0008555026189843717,0.0052459072278536745,1000,0.1,0,0,1000,549556796,0.3061355483355378,0.21532774887986358
730,0.367,0.003832952694926006,0.0007861731089503499,0.0005574095775379151,1000,0.1,0,0,1000,1764665005,0.39642005439119876,0.4454691725218962
731,0.29,0.0028183559297081384,0.0010612081555859687,0.00041808452890268466,1000,0.1,0,0,1000,909751788,0.31718665864849377,0.24823873220581458
732,0.509,0.00010454093046197155,0.0004342074018067743,0.002100854139047259,1000,0.1,0,0,1000,958119602,0.5184288133991992,0.7390350352458146
733,0.42,0.000631357404342725,0.0007024539501913063,0.0014390326465488767,1000,0.1,0,0,1000,651342671,0.417131833578715,0.47993953517080146
734,0.687,9.60136048111515e-07,0.00016042190523235522,0.0006050073065466677,1000,0.1,0,0,1000,321100131,0.6887281017743354,0.44461170593706456
735,0.773,2.791754444175787e-06,7.783646669956568e-05,0.0017981166852423236,1000,0.1,0,0,1000,484557599,0.7788773051169424,0.46723756565261454
736,0.893,2.3573618612715563e-08,2.2491598220653053e-05,0.00017933688358939825,1000,0.1,0,0,1000,918675401,0.8809386172442735,0.9859154607594816
737,0.683,0.0015269422325250304,0.00018300066769050272,0.0020722027186509395,1000,0.1,0,0,1000,498647682,0.632827712210154,0.7075368727725149
738,0.886,0.002392605909906642,2.0440370943730635e-05,0.0053730907341709155,1000,0.1,0,0,1000,1107116147,0.8087281170091757,0.6140049515481512
739,0.032,3.7218610637879124e-08,0.004245767777989462,0.0010550034068906866,1000,0.1,0,0,1000,337685453,0.03938299751432494,0.055034245181896084
740,0.846,0.00025976434896768374,3.6456834287768025e-05,0.0018198153805490946,1000,0.1,0,0,1000,1829436784,0.8625788485127742,0.6969284314917474
741,0.587,0.0005813069170440555,0.0002685447406073349,0.0002591824686956068,1000,0.1,0,0,1000,1668596052,0.5973050372659757,0.8929721162173458
742,0.524,0.0012338236414400905,0.0004255884118021802,0.00019517124516188478,1000,0.1,0,0,1000,789073188,0.5233518039596141,0.5963959450760165
743,0.273,0.00016022377950231093,0.0011601306782477172,0.00041010628740789645,1000,0.1,0,0,1000,2114098345,0.28533953978293763,0.41526552984232445
744,0.587,0.00024310886784084662,0.000289907144496393,0.005308389495492283,1000,0.1,0,0,1000,722807416,0.5689682365611226,0.36292972166827453
745,0.771,8.307167907783963e-06,7.485525235739754e-05,0.001401240267253856,1000,0.1,0,0,1000,1652808414,0.7824338386674636,0.3115988864236235
746,0.875,4.3442834873896885e-05,1.9766741708893143e-05,0.0009193452129077073,1000,0.1,0,0,1000,1964815653,0.8839894116610092,0.9907384230432692
747,0.228,9.632239062729031e-05,0.0014314085603384097,0.0010750483382836462,1000,0.1,0,0,1000,1379898750,0.23531986689645862,0.26417118888014424
748,0.372,7.439140093767893e-05,0.0007411187161114885,0.0004435119647622221,1000,0.1,0,0,1000,1487422850,0.3927998973602145,0.3227144329117696
