,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
118,0.4,0.006396431688334814,0.014360833912323567,0.006396431688334814,100,,0,0,1000,291875639,0.0
119,0.432,0.007075274858516778,0.0001687685142397477,0.007075274858516778,100,,0,0,1000,1384953418,0.0
120,0.314,0.007496689278798208,0.0015475221571547015,0.007496689278798208,100,,0,0,1000,470824762,0.0
121,0.154,0.015175199108343307,0.00039881434970590046,0.015175199108343307,100,,0,0,1000,528486959,0.0
122,0.705,0.0002886737552090235,0.0026146218869531612,0.0002886737552090235,100,,0,0,1000,185433238,0.0
123,0.594,0.0015816482997030867,0.023241206483750165,0.0015816482997030867,100,,0,0,1000,1530812528,0.0
124,0.218,0.011710214183763168,0.007469654719964858,0.011710214183763168,100,,0,0,1000,647861397,0.0
125,1.0,3.184234725517321e-05,0.01773692843661412,3.184234725517321e-05,100,,0,0,1000,563383994,0.0
126,0.674,0.0012957310977941283,0.00025701024733770783,0.0012957310977941283,100,,0,0,1000,1179513918,0.0
127,0.753,0.0008928287776706068,0.001359311783157291,0.0008928287776706068,100,,0,0,1000,781409813,0.0
128,0.304,0.008360326388083594,0.005799921086239723,0.008360326388083594,100,,0,0,1000,244280760,0.0
129,0.422,0.0053473660142965285,0.007707945537796523,0.0053473660142965285,100,,0,0,1000,1149967382,0.0
130,0.722,0.0009859591824542546,0.004629007386572903,0.0009859591824542546,100,,0,0,1000,1027204489,0.0
131,0.929,1.1554649059775102e-07,0.0011789847119432206,1.1554649059775102e-07,100,,0,0,1000,1858402418,0.0
132,0.684,0.00028875708357567476,0.00021297132213138337,0.00028875708357567476,100,,0,0,1000,1713922561,0.0
133,0.01,0.0558557374705535,0.0027105260606460346,0.0558557374705535,100,,0,0,1000,1192757155,0.0
134,0.686,0.0012542665419543741,0.006590252722213807,0.0012542665419543741,100,,0,0,1000,1524823068,0.0
135,0.742,0.00044844191331716576,0.0023871537523729724,0.00044844191331716576,100,,0,0,1000,1513983115,0.0
136,0.848,0.0005078564356608695,4.412392690111844e-06,0.0005078564356608695,100,,0,0,1000,28269538,0.0
137,0.419,0.007230548171068496,0.0010933572908504718,0.007230548171068496,100,,0,0,1000,1996779031,0.0
138,1.0,0.00026676939343450723,0.004191321948213811,0.00026676939343450723,100,,0,0,1000,2063599293,0.0
139,0.546,0.00243537062871646,0.003379185754237457,0.00243537062871646,100,,0,0,1000,1990083466,0.0
140,0.702,0.0022243461164637157,0.015926308523052546,0.0022243461164637157,100,,0,0,1000,661943137,0.0
141,0.422,0.00504726258082,0.022047736191562528,0.00504726258082,100,,0,0,1000,1403562992,0.0
142,0.031,0.03555224081617114,0.002537393058592463,0.03555224081617114,100,,0,0,1000,363122471,0.0
