,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
47,0.518,0.009258722052684631,0.009258722052684631,0.011938691120814818,50,0,0,0,1000,1962968207
48,0.891,0.0004707669099803802,0.0004707669099803802,0.0004231801889336314,50,0,0,0,1000,1516260517
49,0.882,0.0004039466683760651,0.0004039466683760651,0.024495925441942224,50,0,0,0,1000,1751674605
50,0.924,0.0002640630008623468,0.0002640630008623468,0.0028666520512758776,50,0,0,0,1000,275394254
51,0.801,0.0015688516294403154,0.0015688516294403154,0.008057827915402748,50,0,0,0,1000,730817417
52,0.703,0.004084421649810821,0.004084421649810821,0.08480655217356439,50,0,0,0,1000,1547586068
53,0.568,0.006185397388553282,0.006185397388553282,0.011963078911154593,50,0,0,0,1000,2067636100
54,0.819,0.0012064080920528575,0.0012064080920528575,0.020615361868256972,50,0,0,0,1000,632632655
55,0.954,6.928935090710908e-05,6.928935090710908e-05,0.03314678520272825,50,0,0,0,1000,1468421546
56,0.263,0.030632894015429568,0.030632894015429568,0.03523140666560504,50,0,0,0,1000,1005374725
57,0.604,0.005461278894994259,0.005461278894994259,0.0028051718400764433,50,0,0,0,1000,78165742
58,0.284,0.02504558917647326,0.02504558917647326,0.007665477675642875,50,0,0,0,1000,1080121834
59,0.204,0.03496158613534284,0.03496158613534284,0.018135794276345745,50,0,0,0,1000,826541444
60,0.706,0.0034304279305794605,0.0034304279305794605,0.002027536902258486,50,0,0,0,1000,215117809
61,0.31,0.0241394940235784,0.0241394940235784,0.09410057052182486,50,0,0,0,1000,305128647
62,0.957,5.94948972335585e-05,5.94948972335585e-05,0.0011040730163793331,50,0,0,0,1000,631354571
63,0.685,0.003151961856034502,0.003151961856034502,0.06446299032681814,50,0,0,0,1000,760648162
64,0.858,0.0006815472008548928,0.0006815472008548928,0.0015907513392636504,50,0,0,0,1000,553576721
65,0.484,0.015392999375090533,0.015392999375090533,0.010806914984674247,50,0,0,0,1000,2078160693
66,0.539,0.014085441964361567,0.014085441964361567,0.08539022332816983,50,0,0,0,1000,2019846921
67,0.686,0.004034203602537034,0.004034203602537034,0.006901947139662256,50,0,0,0,1000,1279013547
68,0.318,0.0206144667881476,0.0206144667881476,0.02463787059293783,50,0,0,0,1000,1134490754
69,0.276,0.025597114550717115,0.025597114550717115,0.026862375883776206,50,0,0,0,1000,849951427
70,0.555,0.007061098295818469,0.007061098295818469,0.017270260091789336,50,0,0,0,1000,1243751187
71,0.976,2.1912806475121727e-05,2.1912806475121727e-05,0.00014768594245218744,50,0,0,0,1000,394876318
72,0.078,0.0583780266221281,0.0583780266221281,0.01050626349726753,50,0,0,0,1000,1285457632
73,0.672,0.0033225413099419177,0.0033225413099419177,0.06219616006008757,50,0,0,0,1000,595765758
74,0.684,0.003782124524963071,0.003782124524963071,0.001057927867322436,50,0,0,0,1000,1201503691
75,0.505,0.009191365227838255,0.009191365227838255,0.02565297192501967,50,0,0,0,1000,1542418348
76,0.375,0.022001310824054765,0.022001310824054765,0.018554929630536805,50,0,0,0,1000,244592230
77,0.396,0.015738660420523076,0.015738660420523076,0.0832504166839176,50,0,0,0,1000,1969263265
78,0.381,0.01755797854483576,0.01755797854483576,0.0033350683671645137,50,0,0,0,1000,1096437208
79,0.904,0.0002791667727878311,0.0002791667727878311,6.544197475313194e-08,50,0,0,0,1000,908217484
80,0.066,0.07526556811104901,0.07526556811104901,4.410885417309801e-05,50,0,0,0,1000,152089541
81,0.616,0.00601024095430569,0.00601024095430569,0.0035973423864989664,50,0,0,0,1000,394114712
82,0.477,0.013335178690812799,0.013335178690812799,0.028285317094485184,50,0,0,0,1000,941097907
83,0.573,0.006841892817412654,0.006841892817412654,0.014686495139280449,50,0,0,0,1000,1075348184
84,0.515,0.01005712026407457,0.01005712026407457,0.0011118383433746616,50,0,0,0,1000,501147184
85,0.718,0.002863770414947453,0.002863770414947453,0.0074359814237063325,50,0,0,0,1000,1768542267
86,0.241,0.03407217792386463,0.03407217792386463,0.0015934579807464892,50,0,0,0,1000,613563948
87,0.039,0.0803191100076085,0.0803191100076085,0.0008959734894567733,50,0,0,0,1000,780420734
88,0.777,0.001672037951706562,0.001672037951706562,0.010814146684199109,50,0,0,0,1000,1530635368
89,0.277,0.026814374452630352,0.026814374452630352,0.015085798342039984,50,0,0,0,1000,1049747644
90,0.021,0.09775399194999213,0.09775399194999213,0.03957448367303265,50,0,0,0,1000,2133868785
91,0.127,0.04821773380681693,0.04821773380681693,0.031727770015131676,50,0,0,0,1000,1227640767
92,0.565,0.007836179042834401,0.007836179042834401,0.014000454163817153,50,0,0,0,1000,1400720309
93,0.118,0.04949789620185996,0.04949789620185996,0.007833519227855837,50,0,0,0,1000,1875327350
94,0.942,0.00012416279714622114,0.00012416279714622114,0.0033273574052207124,50,0,0,0,1000,998633014
95,0.839,0.0010593282946932403,0.0010593282946932403,0.00397495325182,50,0,0,0,1000,1495616662
96,0.6,0.0063613154722531595,0.0063613154722531595,0.023758521681383264,50,0,0,0,1000,2077593581
97,0.897,0.0005803898845332389,0.0005803898845332389,0.003699655707545726,50,0,0,0,1000,1777051770
98,0.991,4.1581552127079036e-06,4.1581552127079036e-06,0.018951400507328735,50,0,0,0,1000,1966510930
99,0.229,0.029493140662144923,0.029493140662144923,0.016536269657928294,50,0,0,0,1000,504192306
100,0.786,0.0007677809592007145,0.0007677809592007145,0.004337341059782886,100,0,0,0,1000,1604458567
101,0.631,0.0021834062833375745,0.0021834062833375745,0.010637166409205463,100,0,0,0,1000,774880851
102,0.813,0.0007890410990620822,0.0007890410990620822,6.32469465861693e-05,100,0,0,0,1000,227552889
103,0.141,0.02425639174814831,0.02425639174814831,2.185246655716508e-05,100,0,0,0,1000,16906905
104,0.986,6.380270869077442e-06,6.380270869077442e-06,0.00033576281364921417,100,0,0,0,1000,55384970
105,0.788,0.0009032728066310503,0.0009032728066310503,0.024576000601936644,100,0,0,0,1000,2132110259
106,0.91,0.0001583769775260757,0.0001583769775260757,0.010110851918204282,100,0,0,0,1000,216666703
107,0.353,0.008806489057018307,0.008806489057018307,0.0034721971350657145,100,0,0,0,1000,296224385
108,0.01,0.05990490666452386,0.05990490666452386,0.011533893376582584,100,0,0,0,1000,1619298557
109,0.589,0.0033140821940031984,0.0033140821940031984,0.0035612617709283013,100,0,0,0,1000,1541312302
110,0.633,0.0023150511119649497,0.0023150511119649497,0.010351572610457884,100,0,0,0,1000,62559325
111,0.279,0.012647395431284236,0.012647395431284236,0.03627723354033572,100,0,0,0,1000,1681594616
112,0.96,3.124662246989374e-05,3.124662246989374e-05,0.0015234427727535897,100,0,0,0,1000,358777621
113,0.068,0.030064958414626863,0.030064958414626863,0.0006796200947655251,100,0,0,0,1000,1754616452
114,0.784,0.001037315271463335,0.001037315271463335,0.0031393278724645276,100,0,0,0,1000,46788485
115,0.874,0.0003070580729541694,0.0003070580729541694,0.006211700110556038,100,0,0,0,1000,510160670
116,0.3,0.01148530315663554,0.01148530315663554,0.0002474066599242835,100,0,0,0,1000,454673985
117,0.515,0.003968444931774617,0.003968444931774617,0.0032504358635002013,100,0,0,0,1000,636524282
118,0.319,0.011562365696071164,0.011562365696071164,0.0004044599111428601,100,0,0,0,1000,291875639
119,0.706,0.001570251277186685,0.001570251277186685,0.0033084377433414305,100,0,0,0,1000,1384953418
120,0.808,0.0006607649334428034,0.0006607649334428034,0.07206319092528704,100,0,0,0,1000,470824762
121,0.474,0.005060847007429814,0.005060847007429814,0.025074680076953532,100,0,0,0,1000,528486959
122,0.666,0.0021221160956257368,0.0021221160956257368,0.06158375150930664,100,0,0,0,1000,185433238
123,0.487,0.004928598293292175,0.004928598293292175,0.0074122551601299306,100,0,0,0,1000,1530812528
124,0.156,0.020531230413333157,0.020531230413333157,0.0023031072923020545,100,0,0,0,1000,647861397
125,0.248,0.013044701455016905,0.013044701455016905,0.0028288964061524355,100,0,0,0,1000,563383994
126,0.481,0.004660712933705846,0.004660712933705846,0.00831845227767485,100,0,0,0,1000,1179513918
127,0.556,0.003817311047498495,0.003817311047498495,0.012881634367429288,100,0,0,0,1000,781409813
128,0.01,0.06574726213559812,0.06574726213559812,0.0014690500243037363,100,0,0,0,1000,244280760
129,0.419,0.007346304148600824,0.007346304148600824,0.0068853780850985135,100,0,0,0,1000,1149967382
130,0.925,7.166329666341564e-05,7.166329666341564e-05,0.0012371254233590936,100,0,0,0,1000,1027204489
131,0.758,0.0008540845273549147,0.0008540845273549147,0.00018791578652183245,100,0,0,0,1000,1858402418
132,0.151,0.022522398121623155,0.022522398121623155,0.017910468881218392,100,0,0,0,1000,1713922561
133,0.732,0.0013449831936125367,0.0013449831936125367,0.08510507421658177,100,0,0,0,1000,1192757155
134,0.118,0.026331145326814798,0.026331145326814798,0.004648329235947173,100,0,0,0,1000,1524823068
135,0.589,0.0027474220574611463,0.0027474220574611463,0.0036739059634100413,100,0,0,0,1000,1513983115
136,0.189,0.01793845431279817,0.01793845431279817,0.0014522058893867592,100,0,0,0,1000,28269538
137,0.687,0.001565625998672271,0.001565625998672271,0.004512347628511684,100,0,0,0,1000,1996779031
138,0.225,0.015807519778719303,0.015807519778719303,0.020364625298654133,100,0,0,0,1000,2063599293
139,0.429,0.006839458992857872,0.006839458992857872,0.0026021492341009784,100,0,0,0,1000,1990083466
140,0.773,0.00192781057397573,0.00192781057397573,0.005025938304445087,100,0,0,0,1000,661943137
141,0.98,1.4229167904056261e-05,1.4229167904056261e-05,0.01894971942015084,100,0,0,0,1000,1403562992
142,0.946,5.8722699299185166e-05,5.8722699299185166e-05,0.01893135730782875,100,0,0,0,1000,363122471
143,0.15,0.02076044731581228,0.02076044731581228,0.0015094575712896446,100,0,0,0,1000,491222027
144,0.893,0.00018122797371156185,0.00018122797371156185,0.0027300581598123925,100,0,0,0,1000,432298836
145,0.214,0.015882688136103496,0.015882688136103496,0.004672459180015628,100,0,0,0,1000,1304709030
146,0.095,0.028091607793968465,0.028091607793968465,1.5303977044642144e-06,100,0,0,0,1000,1467770045
147,0.346,0.008519298700530031,0.008519298700530031,0.022762142799530934,100,0,0,0,1000,1549830519
148,0.045,0.0385308193950461,0.0385308193950461,0.031798234851234175,100,0,0,0,1000,1514058593
149,0.461,0.0062579123799397784,0.0062579123799397784,0.001249702358498459,100,0,0,0,1000,987229037
150,0.55,0.003451872209949025,0.003451872209949025,0.0011122518086787753,100,0,0,0,1000,432725415
151,0.116,0.026267122564599954,0.026267122564599954,0.022392965430782327,100,0,0,0,1000,1591096261
152,0.719,0.001388409320147832,0.001388409320147832,0.0010436758571961055,100,0,0,0,1000,264695457
153,0.406,0.0073568533105988765,0.0073568533105988765,0.0002478262005279589,100,0,0,0,1000,1042393695
154,0.21,0.015561659002820694,0.015561659002820694,0.006908532145285311,100,0,0,0,1000,729062470
155,0.01,0.05689705591304339,0.05689705591304339,9.759987684653604e-05,100,0,0,0,1000,1017936139
156,0.114,0.025939985092538143,0.025939985092538143,0.01898481138791771,100,0,0,0,1000,1846930476
157,0.614,0.002877081080390642,0.002877081080390642,0.0027937378368551634,100,0,0,0,1000,373277956
158,0.808,0.0004786244587434707,0.0004786244587434707,0.0165184626427035,100,0,0,0,1000,2017905715
159,0.004,0.07605838115939434,0.07605838115939434,0.0026973374988309884,100,0,0,0,1000,1202071144
160,0.923,7.040168700478411e-05,7.040168700478411e-05,0.0006148722899156311,100,0,0,0,1000,1778608981
161,0.631,0.0026510010144655816,0.0026510010144655816,0.00039726333754600305,100,0,0,0,1000,17804671
162,0.348,0.008798473339553303,0.008798473339553303,0.0016796922767164707,100,0,0,0,1000,572750107
