,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed
176,0.24,0.012846474111359838,0.012846474111359838,0.00041155604827561727,100,0,0,0,1000,834406432
177,0.939,7.773375171784334e-05,7.773375171784334e-05,1.0109741558915882e-08,100,0,0,0,1000,417687536
178,0.655,0.0022048560692652383,0.0022048560692652383,0.01111444644246087,100,0,0,0,1000,1290239217
179,0.202,0.01550878534349559,0.01550878534349559,0.000941776781026261,100,0,0,0,1000,1616085243
180,0.664,0.0017549016508813086,0.0017549016508813086,0.0076774224213918265,100,0,0,0,1000,47259107
181,0.189,0.016825754705476342,0.016825754705476342,0.0024070357830901254,100,0,0,0,1000,914447942
182,0.088,0.028060426799894907,0.028060426799894907,0.011351418526196361,100,0,0,0,1000,1871798527
183,0.301,0.011005535624440349,0.011005535624440349,0.0019463999115634297,100,0,0,0,1000,168628923
184,0.932,5.005507065463e-05,5.005507065463e-05,0.00014357837794497466,100,0,0,0,1000,1388926771
185,0.021,0.049603204622717,0.049603204622717,0.01873283544349814,100,0,0,0,1000,760812298
186,0.574,0.002855888278640568,0.002855888278640568,0.0046316929152515245,100,0,0,0,1000,1931678383
187,0.981,6.299107543697722e-06,6.299107543697722e-06,0.0028542924848083667,100,0,0,0,1000,672815658
188,0.028,0.042949687353393134,0.042949687353393134,6.245975120841833e-05,100,0,0,0,1000,1235241491
189,0.399,0.007352003168946966,0.007352003168946966,0.0003227596873722612,100,0,0,0,1000,298894897
190,0.925,0.00010181181343892932,0.00010181181343892932,0.007654867642358362,100,0,0,0,1000,2055613399
191,0.459,0.006058758728247811,0.006058758728247811,0.0005221719473278881,100,0,0,0,1000,1279573029
192,0.579,0.0033641049040264567,0.0033641049040264567,0.0372446015445755,100,0,0,0,1000,418240104
193,0.742,0.0010686101005933746,0.0010686101005933746,0.0013739678590919105,100,0,0,0,1000,993845577
194,0.456,0.006130041945595086,0.006130041945595086,0.021249949495805158,100,0,0,0,1000,391434283
195,0.977,9.798225008022399e-06,9.798225008022399e-06,0.00044069907587020277,100,0,0,0,1000,1214915002
196,0.878,0.00021003471201090962,0.00021003471201090962,0.01316395187428928,100,0,0,0,1000,1943521344
197,0.982,4.272535597678498e-06,4.272535597678498e-06,1.935542038013396e-05,100,0,0,0,1000,687299420
