,p,r2_y_c,r2_yhat_c,r2_y_yhat,n,c_to_y_ratio_in_yhat,yc_in_yhat,cov_y_c,num_perms,random_seed,y_to_c_ratio_in_yhat
120,0.104,0.028291512189227822,0.0015796750633558492,0.028291512189227822,100,,0,0,1000,470824762,0.0
121,0.09,0.02882614738092528,0.0027312431667096014,0.02882614738092528,100,,0,0,1000,528486959,0.0
122,0.051,0.04022717061255897,0.0021867780435320385,0.04022717061255897,100,,0,0,1000,185433238,0.0
123,0.206,0.016023780296676397,0.06290013313539018,0.016023780296676397,100,,0,0,1000,1530812528,0.0
124,0.598,0.0031352922791484618,0.004071489052903392,0.0031352922791484618,100,,0,0,1000,647861397,0.0
125,0.729,0.00111348412616019,0.023959532618065254,0.00111348412616019,100,,0,0,1000,563383994,0.0
126,0.442,0.005617553789713109,0.0009443517027832655,0.005617553789713109,100,,0,0,1000,1179513918,0.0
127,0.164,0.01997833042347957,0.008152952257909504,0.01997833042347957,100,,0,0,1000,781409813,0.0
128,0.69,0.0014103684817849305,0.029012878527987302,0.0014103684817849305,100,,0,0,1000,244280760,0.0
129,0.391,0.0076243561773032325,0.009061772536484458,0.0076243561773032325,100,,0,0,1000,1149967382,0.0
130,0.862,0.00035264580343322924,0.0009621036928772524,0.00035264580343322924,100,,0,0,1000,1027204489,0.0
131,0.206,0.015383594404550387,7.342769710663567e-05,0.015383594404550387,100,,0,0,1000,1858402418,0.0
132,0.087,0.030780524275101726,0.004712153528223047,0.030780524275101726,100,,0,0,1000,1713922561,0.0
133,0.009,0.07274665546435129,0.004271297148481953,0.07274665546435129,100,,0,0,1000,1192757155,0.0
134,0.524,0.004397823828201233,0.012403502988254022,0.004397823828201233,100,,0,0,1000,1524823068,0.0
135,0.833,0.0005188097692570954,0.01886318857848807,0.0005188097692570954,100,,0,0,1000,1513983115,0.0
136,0.678,0.0015678666552063378,0.009729054323802055,0.0015678666552063378,100,,0,0,1000,28269538,0.0
137,0.337,0.009850417524573215,0.0026698270587599835,0.009850417524573215,100,,0,0,1000,1996779031,0.0
138,0.182,0.017140397882009065,0.004278208054263758,0.017140397882009065,100,,0,0,1000,2063599293,0.0
139,0.735,0.0011900617391971638,0.003967768641039784,0.0011900617391971638,100,,0,0,1000,1990083466,0.0
140,0.509,0.004382967870383156,0.0010811467880829067,0.004382967870383156,100,,0,0,1000,661943137,0.0
141,0.629,0.0026299251076547263,7.853671929415607e-05,0.0026299251076547263,100,,0,0,1000,1403562992,0.0
142,0.079,0.031941215812260754,0.0016779230466518517,0.031941215812260754,100,,0,0,1000,363122471,0.0
143,0.656,0.0021066267491831586,0.06367746557926564,0.0021066267491831586,100,,0,0,1000,491222027,0.0
144,0.214,0.015471681996131725,0.0020763074626692925,0.015471681996131725,100,,0,0,1000,432298836,0.0
145,0.795,0.0005348922789660419,0.013552624425895346,0.0005348922789660419,100,,0,0,1000,1304709030,0.0
146,0.6,0.0028159749394347836,0.0074552537216967035,0.0028159749394347836,100,,0,0,1000,1467770045,0.0
147,0.109,0.024643527908291895,0.016486703000139696,0.024643527908291895,100,,0,0,1000,1549830519,0.0
148,0.043,0.04553757222000429,0.004538585930269591,0.04553757222000429,100,,0,0,1000,1514058593,0.0
149,0.59,0.0031389314579988187,0.00047327093594987996,0.0031389314579988187,100,,0,0,1000,987229037,0.0
150,0.991,1.3635214770597055e-06,0.006112458416990897,1.3635214770597055e-06,100,,0,0,1000,432725415,0.0
151,0.424,0.007281000158050095,0.009395605595633077,0.007281000158050095,100,,0,0,1000,1591096261,0.0
152,0.908,0.00016797873810487697,8.555610034162623e-06,0.00016797873810487697,100,,0,0,1000,264695457,0.0
153,0.797,0.000785479001037744,0.006982579756359032,0.000785479001037744,100,,0,0,1000,1042393695,0.0
154,0.811,0.0005714061696768301,0.0071638297839116405,0.0005714061696768301,100,,0,0,1000,729062470,0.0
155,0.592,0.002826786603667345,0.0788214676372707,0.002826786603667345,100,,0,0,1000,1017936139,0.0
156,0.268,0.012384666713878102,0.011102597870245742,0.012384666713878102,100,,0,0,1000,1846930476,0.0
157,0.971,1.703475363572508e-05,0.022939029721566136,1.703475363572508e-05,100,,0,0,1000,373277956,0.0
158,0.144,0.022059150135815057,0.00013657482397028654,0.022059150135815057,100,,0,0,1000,2017905715,0.0
159,0.441,0.0061711481618468116,0.04094285726211479,0.0061711481618468116,100,,0,0,1000,1202071144,0.0
160,0.845,0.0004023280386500729,0.004097555244276006,0.0004023280386500729,100,,0,0,1000,1778608981,0.0
161,0.327,0.010189653936388586,0.0015211877121905956,0.010189653936388586,100,,0,0,1000,17804671,0.0
162,0.864,0.0003186134717373471,0.028230929369382245,0.0003186134717373471,100,,0,0,1000,572750107,0.0
163,0.55,0.0032182515309935556,0.0032488989141651573,0.0032182515309935556,100,,0,0,1000,207565000,0.0
164,0.885,0.00021099450455098773,0.004148893105137683,0.00021099450455098773,100,,0,0,1000,1306816430,0.0
165,0.093,0.03001839561512015,0.0033480063705850992,0.03001839561512015,100,,0,0,1000,901143153,0.0
166,0.302,0.01095683385765569,0.021022275832205478,0.01095683385765569,100,,0,0,1000,1806904980,0.0
167,0.642,0.0022782043774915457,2.6010247004483496e-08,0.0022782043774915457,100,,0,0,1000,1821178177,0.0
168,0.846,0.0004103012171211591,0.013104300822685681,0.0004103012171211591,100,,0,0,1000,1654157772,0.0
169,0.182,0.01707278247671626,0.005538311697796227,0.01707278247671626,100,,0,0,1000,160858905,0.0
170,0.166,0.019022303220028895,0.004842251612426435,0.019022303220028895,100,,0,0,1000,1320129680,0.0
171,0.477,0.006001008851007011,0.0123570813506926,0.006001008851007011,100,,0,0,1000,1128253970,0.0
172,0.953,3.6739601669305214e-05,0.002420136510782387,3.6739601669305214e-05,100,,0,0,1000,1403243158,0.0
173,0.249,0.013622712509072045,0.010308424914237155,0.013622712509072045,100,,0,0,1000,123756764,0.0
174,0.689,0.0018644269551069148,0.0028356956709187776,0.0018644269551069148,100,,0,0,1000,2100794139,0.0
